Block,Location,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Co.,Germ_Date,Sow_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
1,38,104,BB_122,BB_126,n,1,FALSE,FALSE,FALSE,3,3,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,104,BB_122,BB_126,n,2,FALSE,FALSE,FALSE,3,3,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,104,BB_122,BB_126,n,3,TRUE,FALSE,TRUE,3,3,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,2022-03-26,104,114,2022-04-08,13,1,1,0,0
1,38,104,BB_122,BB_126,n,4,FALSE,FALSE,FALSE,3,3,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,104,BB_122,BB_126,n,5,FALSE,FALSE,FALSE,3,3,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,104,BB_122,BB_126,n,6,FALSE,FALSE,FALSE,3,3,NA,1,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,38,104,BB_122,BB_126,n,7,FALSE,FALSE,FALSE,3,3,NA,1,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,104,BB_122,BB_126,n,8,FALSE,FALSE,FALSE,3,3,NA,1,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,105,BB_015,BB_063,n,1,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,105,BB_015,BB_063,n,2,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,105,BB_015,BB_063,n,3,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,105,BB_015,BB_063,n,4,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,105,BB_015,BB_063,n,5,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,105,BB_015,BB_063,n,6,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,105,BB_015,BB_063,n,7,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-30,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,105,BB_015,BB_063,n,8,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,106,BB_091,BB_139,n,1,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,106,BB_091,BB_139,n,2,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,106,BB_091,BB_139,n,3,FALSE,FALSE,FALSE,7,7,NA,5,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,38,106,BB_091,BB_139,n,4,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,106,BB_091,BB_139,n,5,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,106,BB_091,BB_139,n,6,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,38,106,BB_091,BB_139,n,7,TRUE,FALSE,TRUE,7,7,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,1,2022-04-28,129,147,2022-04-28,0,1,1,1,1
1,38,106,BB_091,BB_139,n,8,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,107,BB_055,BB_145,n,1,FALSE,FALSE,FALSE,4,4,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,107,BB_055,BB_145,n,2,FALSE,FALSE,FALSE,4,4,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,104,114,2022-04-02,7,1,1,0,0
1,39,107,BB_055,BB_145,n,3,FALSE,FALSE,FALSE,4,4,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,107,BB_055,BB_145,n,4,TRUE,FALSE,TRUE,4,4,NA,2,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-17,3,0,0,3,0,8,2.6666666666666665,8,2022-03-17,95,105,2022-04-08,22,1,1,1,1
1,39,107,BB_055,BB_145,n,5,FALSE,FALSE,FALSE,4,4,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,107,BB_055,BB_145,n,6,FALSE,FALSE,FALSE,4,4,NA,2,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,39,107,BB_055,BB_145,n,7,FALSE,FALSE,FALSE,4,4,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,107,BB_055,BB_145,n,8,FALSE,FALSE,FALSE,4,4,NA,2,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-17,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,95,105,2022-03-17,0,1,1,0,0
1,39,108,BB_051,BB_105,R,1,FALSE,FALSE,FALSE,3,"2,3,4",*2 never flowered,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,108,BB_051,BB_105,R,2,FALSE,TRUE,TRUE,3,"2,3,4",*2 never flowered,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,0,0
1,39,108,BB_051,BB_105,R,3,TRUE,TRUE,TRUE,3,"2,3,4",*2 never flowered,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,2022-04-02,111,121,2022-04-08,6,1,1,1,0
1,39,108,BB_051,BB_105,R,4,FALSE,TRUE,TRUE,3,"2,3,4",*2 never flowered,5,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,2022-05-04,2022-04-02,0,NA,NA,0,NA,NA,0,0,2022-03-26,104,114,2022-04-02,7,1,1,0,0
1,39,108,BB_051,BB_105,R,5,FALSE,FALSE,FALSE,3,"2,3,4",*2 never flowered,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,108,BB_051,BB_105,R,6,FALSE,FALSE,FALSE,3,"2,3,4",*2 never flowered,5,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,104,114,2022-04-02,7,1,1,0,0
1,39,108,BB_051,BB_105,R,7,FALSE,FALSE,FALSE,3,"2,3,4",*2 never flowered,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,108,BB_051,BB_105,R,8,FALSE,FALSE,FALSE,3,"2,3,4",*2 never flowered,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,109,BB_171,BB_039,n,1,FALSE,FALSE,FALSE,5,5,NA,6,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,104,114,2022-04-02,7,1,1,0,0
1,39,109,BB_171,BB_039,n,2,FALSE,FALSE,FALSE,5,5,NA,6,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,39,109,BB_171,BB_039,n,3,FALSE,FALSE,FALSE,5,5,NA,6,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-02,111,121,2022-04-08,6,1,1,0,0
1,39,109,BB_171,BB_039,n,4,FALSE,FALSE,FALSE,5,5,NA,6,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-02,111,121,2022-04-08,6,1,1,0,0
1,39,109,BB_171,BB_039,n,5,TRUE,FALSE,TRUE,5,5,NA,6,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,2022-04-28,137,147,2022-04-28,0,1,1,0,0
1,39,109,BB_171,BB_039,n,6,FALSE,FALSE,FALSE,5,5,NA,6,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,109,BB_171,BB_039,n,7,FALSE,FALSE,FALSE,5,5,NA,6,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,39,109,BB_171,BB_039,n,8,FALSE,FALSE,FALSE,5,5,NA,6,2021-12-20,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,96,114,2022-03-26,0,1,1,0,0
1,41,110,BB_115,BB_077,R,1,NA,FALSE,FALSE,NA,NA,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,110,BB_115,BB_077,R,2,NA,FALSE,FALSE,NA,NA,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,110,BB_115,BB_077,R,3,NA,FALSE,FALSE,NA,NA,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,41,110,BB_115,BB_077,R,4,NA,FALSE,FALSE,NA,NA,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,41,110,BB_115,BB_077,R,5,NA,FALSE,FALSE,NA,NA,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,41,110,BB_115,BB_077,R,6,NA,FALSE,FALSE,NA,NA,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,41,110,BB_115,BB_077,R,7,NA,FALSE,FALSE,NA,NA,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,41,110,BB_115,BB_077,R,8,NA,FALSE,FALSE,NA,NA,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,111,BB_141,BB_037,n,1,FALSE,FALSE,FALSE,2,2,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-08,117,127,2022-04-08,0,1,1,0,0
1,41,111,BB_141,BB_037,n,2,TRUE,FALSE,TRUE,2,2,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,2,0,2,2,0,0,0,2022-03-26,96,114,2022-04-02,7,1,1,1,0
1,41,111,BB_141,BB_037,n,3,FALSE,FALSE,FALSE,2,2,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,96,114,2022-04-08,13,1,1,0,0
1,41,111,BB_141,BB_037,n,4,FALSE,FALSE,FALSE,2,2,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,111,BB_141,BB_037,n,5,FALSE,FALSE,FALSE,2,2,NA,5,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,41,111,BB_141,BB_037,n,6,FALSE,FALSE,FALSE,2,2,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,111,BB_141,BB_037,n,7,FALSE,FALSE,FALSE,2,2,NA,5,2021-12-30,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,111,BB_141,BB_037,n,8,FALSE,FALSE,FALSE,2,2,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,112,BB_023,BB_190,n,1,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,112,BB_023,BB_190,n,2,TRUE,FALSE,TRUE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,2022-04-22,NA,NA,NA,NA,NA,NA,2022-04-02,0,3,0,3,5,0,0,0,2022-03-26,104,114,2022-04-22,27,1,1,1,0
1,41,112,BB_023,BB_190,n,3,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,112,BB_023,BB_190,n,4,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,2022-03-11,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-03-26,15,1,1,0,0
1,41,112,BB_023,BB_190,n,5,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,112,BB_023,BB_190,n,6,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-20,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,96,114,2022-04-08,13,1,1,0,0
1,41,112,BB_023,BB_190,n,7,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,41,112,BB_023,BB_190,n,8,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,104,114,2022-04-08,13,1,1,0,0
1,42,113,BB_015,BB_111,n,1,FALSE,FALSE,FALSE,6,6,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,42,113,BB_015,BB_111,n,2,FALSE,FALSE,FALSE,6,6,NA,2,2021-12-30,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,42,113,BB_015,BB_111,n,3,FALSE,FALSE,FALSE,6,6,NA,2,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,42,113,BB_015,BB_111,n,4,FALSE,FALSE,FALSE,6,6,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,42,113,BB_015,BB_111,n,5,FALSE,FALSE,FALSE,6,6,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,42,113,BB_015,BB_111,n,6,TRUE,FALSE,TRUE,6,6,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,2022-04-22,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,0,2022-03-26,104,114,2022-04-22,27,1,1,1,0
1,42,113,BB_015,BB_111,n,7,FALSE,FALSE,FALSE,6,6,NA,2,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,42,113,BB_015,BB_111,n,8,FALSE,FALSE,FALSE,6,6,NA,2,2021-12-20,2021-12-02,NA,NA,NA,2022-03-17,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,2022-04-28,2022-03-17,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,87,105,2022-04-02,16,1,1,0,0
1,42,114,BB_198,BB_138,n,1,TRUE,FALSE,TRUE,1,1,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,2,5,2.5,5,2022-03-26,104,114,2022-04-08,13,1,1,1,1
1,42,114,BB_198,BB_138,n,2,FALSE,FALSE,FALSE,1,1,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,42,114,BB_198,BB_138,n,3,FALSE,FALSE,FALSE,1,1,NA,3,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,42,114,BB_198,BB_138,n,4,FALSE,FALSE,FALSE,1,1,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,42,114,BB_198,BB_138,n,5,FALSE,FALSE,FALSE,1,1,NA,3,2021-12-30,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,42,114,BB_198,BB_138,n,6,FALSE,FALSE,FALSE,1,1,NA,3,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-02,22,1,1,0,0
1,42,114,BB_198,BB_138,n,7,FALSE,FALSE,FALSE,1,1,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,42,114,BB_198,BB_138,n,8,FALSE,FALSE,FALSE,1,1,NA,3,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,95,105,2022-04-08,22,1,1,0,0
1,43,115,BB_198,BB_035,n,1,FALSE,FALSE,FALSE,2,2,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
