Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_4.9,Fl_4.21,Fl_5.3,Fl_5.13,Fl_5.25,Fl_6.8,Fl_6.22,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_diam_mm,corolla_area_mm2,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,4,133,AC_094,AC_109,R,6,TRUE,TRUE,TRUE,6,"6,2,3",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,23,10,0,33,44,112,NA,NA,50,85.76,26,44.57,2,3.35,NA,NA,NA,1.7152,1.7142307692307692,1.675,NA,1.701476923076923,0.022934808562248384,4.869565217391305,160.69565217391306,150.96,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,4,134,AC_150,AC_083,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,2,1,0,3,18,5,NA,NA,NA,NA,5,8.85,NA,NA,NA,NA,NA,NA,1.77,NA,NA,1.77,NA,2.5,7.5,8.13,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-03,24,1,1,1,1
2,4,135,AC_124,AC_014,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,5,1,0,6,38,12,NA,NA,11,33.65,1,4.32,NA,NA,NA,NA,NA,3.059090909090909,4.32,NA,NA,3.6895454545454545,0.8915973686415833,2.4,14.399999999999999,19.01,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
2,4,136,AC_103,AC_154,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,13,0,0,13,47,32,NA,NA,20,27.78,12,18.72,NA,NA,NA,NA,NA,1.389,1.5599999999999998,NA,NA,1.4745,0.1209152595828995,2.4615384615384617,32,38.84,2022-04-22,22.033,248.791,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,4,137,AC_207,AC_070,R,4,FALSE,TRUE,TRUE,5,"7,4,5",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,3,2,0,5,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,11.666666666666668,4.94,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,1
2,4,137,AC_207,AC_070,R,5,TRUE,TRUE,TRUE,5,"7,4,5",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,9,4,0,13,0,28,NA,NA,20,29.89,8,13.22,NA,NA,NA,NA,NA,1.4945,1.6525,NA,NA,1.5735000000000001,0.11172287142747461,3.111111111111111,40.44444444444444,25.71,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
2,4,137,AC_207,AC_070,R,7,FALSE,TRUE,TRUE,5,"7,4,5",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,1,4,0,5,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.94,2022-04-22,18.584,188.001,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,1,0
2,4,138,AC_179,AC_171,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,0,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.45,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,0
2,4,139,AC_071,AC_115,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,10,3,0,13,11,18,NA,NA,11,24.63,7,13.17,NA,NA,NA,NA,NA,2.239090909090909,1.8814285714285715,NA,NA,2.06025974025974,0.2529054643360715,1.8,23.400000000000002,22.54,2022-04-22,23.027,329.746,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,4,140,AC_047,AC_152,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,2022-06-22,NA,2022-04-22,2,0,0,2,6,3,NA,NA,NA,NA,NA,NA,3,6.59,NA,NA,NA,NA,NA,2.1966666666666668,NA,2.1966666666666668,NA,1.5,3,44.03,2022-04-22,25.951,367.318,NA,2022-04-09,NA,164,156,2022-06-22,74,0,1,1,1
2,4,141,AC_061,AC_158,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,7,1,0,8,25,9,NA,NA,8,14.53,1,2.79,NA,NA,NA,NA,NA,1.81625,2.79,NA,NA,2.303125,0.6885452281804008,1.2857142857142858,10.285714285714286,38.38,2022-04-22,21.273,262.477,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,4,142,AC_170,AC_203,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,0,0,0,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-03,24,1,1,0,0
2,4,143,AC_102,AC_178,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,9,5,0,14,26,20,NA,NA,16,50.66,4,13.76,NA,NA,NA,NA,NA,3.16625,3.44,NA,NA,3.3031249999999996,0.1935704813498175,2.2222222222222223,31.111111111111114,60.33,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
2,5,144,AC_052,AC_131,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,9,3,0,12,28,9,NA,NA,NA,NA,8,18.47,1,2.93,NA,NA,NA,NA,2.30875,2.93,NA,2.619375,0.4392900878121429,1,12,16.39,2022-05-03,24.932,374.811,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
2,5,145,AC_094,AC_216,R,4,FALSE,TRUE,TRUE,6,"6,4,5",NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,24,2,0,26,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,13,9.32,2022-05-03,22.259,347.699,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
2,5,145,AC_094,AC_216,R,5,FALSE,TRUE,TRUE,6,"6,4,5",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,25,0,0,25,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,34,75.85,2022-05-03,21.082,275.782,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
2,5,145,AC_094,AC_216,R,6,TRUE,TRUE,TRUE,6,"6,4,5",NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,21,0,0,21,0,29,NA,NA,2,2.53,21,41.73,6,15.6,NA,NA,NA,1.265,1.987142857142857,2.6,NA,1.9507142857142856,0.6682451126736694,1.380952380952381,29,56,2022-05-03,20.85,264.698,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
2,5,146,AC_165,AC_062,n,1,TRUE,FALSE,TRUE,1,1,NA,NA,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,7,1,0,8,8,5,NA,NA,4,8.95,1,1.86,NA,NA,NA,NA,NA,2.2375,1.86,NA,NA,2.04875,0.2669328098979215,0.7142857142857143,5.714285714285714,19.64,2022-05-03,20.962,268.621,NA,2022-05-03,NA,188,180,2022-05-13,10,0,1,1,1
2,5,147,AC_156,AC_005,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-13,0,1,0,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.67,2022-05-13,19.042,209.54,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,0
2,5,148,AC_150,AC_110,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,7,2,0,9,6,26,NA,NA,14,11.93,12,16.53,NA,NA,NA,NA,NA,0.8521428571428571,1.3775000000000002,NA,NA,1.1148214285714286,0.3714835982590757,3.7142857142857144,33.42857142857143,16.23,2022-05-03,23.073,345.381,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
2,5,149,AC_068,AC_056,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,8,0,0,8,27,19,NA,NA,17,28.82,2,3.57,NA,NA,NA,NA,NA,1.6952941176470588,1.785,NA,NA,1.7401470588235295,0.06343163772408729,2.375,19,17.28,2022-04-22,19.433,238.187,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,5,150,AC_054,AC_155,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,12,0,0,12,0,16,NA,NA,13,27.33,2,2.85,1,3.42,NA,NA,NA,2.102307692307692,1.425,3.42,NA,2.315769230769231,1.014485397283655,1.3333333333333333,16,31.89,2022-04-22,23.717,347.707,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,5,151,AC_156,AC_090,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,12,4,0,16,19,28,NA,NA,19,35.99,9,18.12,NA,NA,NA,NA,NA,1.8942105263157896,2.0133333333333336,NA,NA,1.9537719298245615,0.08423254463608187,2.3333333333333335,37.333333333333336,19.03,2022-04-22,23.064,319.653,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,5,152,AC_177,AC_211,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-13,6,0,0,6,0,15,NA,NA,7,13.37,8,13.55,NA,NA,NA,NA,NA,1.91,1.69375,NA,NA,1.801875,0.15291184143159078,2.5,15,NA,2022-05-13,20.003,244.498,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
2,5,153,AC_159,AC_143,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,5,0,0,5,3,2,NA,NA,2,4.65,NA,NA,NA,NA,NA,NA,NA,2.325,NA,NA,NA,2.325,NA,0.4,2,NA,2022-04-22,20.031,226.742,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,5,154,AC_168,AC_159,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,0,1,0,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.23,NA,NA,NA,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,0
2,5,155,AC_186,AC_048,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-04-22,20,0,0,20,13,30,NA,NA,9,20.55,18,33.96,3,5.03,NA,NA,NA,2.283333333333333,1.8866666666666667,1.6766666666666667,NA,1.948888888888889,0.3080824805385966,1.5,30,42.33,2022-04-22,20.682,277.524,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,5,156,AC_097,AC_064,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,17,1,0,18,16,33,NA,NA,23,48.08,7,13.37,3,9.83,NA,NA,NA,2.0904347826086958,1.91,3.276666666666667,NA,2.4257004830917874,0.7424599395824385,1.9411764705882353,34.94117647058823,72.25,2022-04-22,20.817,283.855,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,5,157,AC_160,AC_186,R,6,TRUE,TRUE,TRUE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,5,1,0,6,30,9,NA,NA,7,6.08,2,2.59,NA,NA,NA,NA,NA,0.8685714285714285,1.295,NA,NA,1.0817857142857141,0.3015305345488349,1.8,10.8,NA,NA,NA,NA,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,5,157,AC_160,AC_186,R,10,FALSE,TRUE,TRUE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.22,2022-04-22,24.707,333.325,NA,2022-04-22,138,177,169,2022-05-13,21,1,1,0,0
2,5,158,AC_207,AC_082,R,1,FALSE,TRUE,TRUE,6,"1,6,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,2,11,0,13,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26,22.63,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,158,AC_207,AC_082,R,6,TRUE,TRUE,TRUE,6,"1,6,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,4,1,0,5,0,10,NA,NA,9,15.21,1,1.71,NA,NA,NA,NA,NA,1.6900000000000002,1.71,NA,NA,1.7000000000000002,0.014142135623730807,2.5,12.5,8.48,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,158,AC_207,AC_082,R,10,FALSE,TRUE,TRUE,6,"1,6,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,14,8,0,22,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2857142857142856,72.28571428571428,NA,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,159,AC_068,AC_089,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,3,0,0,3,3,2,NA,NA,2,4.62,NA,NA,NA,NA,NA,NA,NA,2.31,NA,NA,NA,2.31,NA,0.6666666666666666,2,3.76,2022-04-22,17.331,169.973,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,1,1
2,5,160,AC_103,AC_201,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,4,0,0,4,11,7,NA,NA,7,15.81,NA,NA,NA,NA,NA,NA,NA,2.2585714285714285,NA,NA,NA,2.2585714285714285,NA,1.75,7,10.65,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-03,24,1,1,1,1
2,5,161,AC_015,AC_097,R,4,FALSE,TRUE,TRUE,9,"8,4,9",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,8,0,0,8,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,35,NA,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,161,AC_015,AC_097,R,8,FALSE,TRUE,TRUE,9,"8,4,9",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,4,2,0,6,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,22.5,7.36,2022-04-22,22.489,287.428,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
2,5,161,AC_015,AC_097,R,9,TRUE,TRUE,TRUE,9,"8,4,9",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-04-09,12,1,0,13,0,27,NA,NA,23,30.04,3,4.43,1,0.8,NA,NA,NA,1.306086956521739,1.4766666666666666,0.8,NA,1.1942512077294685,0.3519231030713816,2.25,29.25,14.25,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,162,AC_161,AC_213,n,4,TRUE,FALSE,TRUE,4,4,NA,NA,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,12,1,0,13,1,12,NA,NA,9,22.6,3,8.22,NA,NA,NA,NA,NA,2.511111111111111,2.74,NA,NA,2.6255555555555556,0.16184888547158774,1,13,18.89,NA,NA,NA,NA,2022-04-09,NA,164,156,2022-05-13,34,0,1,1,1
2,5,163,AC_096,AC_128,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,11,3,0,14,18,27,NA,NA,19,25.94,8,10.62,NA,NA,NA,NA,NA,1.365263157894737,1.3275,NA,NA,1.3463815789473683,0.02670258502638688,2.4545454545454546,34.36363636363637,NA,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
2,5,164,AC_064,AC_017,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,4,1,0,5,14,10,NA,NA,9,19.84,1,1.53,NA,NA,NA,NA,NA,2.2044444444444444,1.53,NA,NA,1.8672222222222223,0.47690424020026034,2.5,12.5,13.07,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
2,5,165,AC_002,AC_122,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,1,4,0,5,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.64,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,0
2,5,166,AC_094,AC_217,R,2,TRUE,TRUE,TRUE,2,"2,8,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,26,3,0,29,0,86,NA,NA,47,74.12,39,61.5,NA,NA,NA,NA,NA,1.5770212765957448,1.5769230769230769,NA,NA,1.5769721767594107,6.943765445376208e-5,3.3076923076923075,95.92307692307692,94.35,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,166,AC_094,AC_217,R,8,FALSE,TRUE,TRUE,2,"2,8,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,11,3,0,14,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.909090909090909,40.72727272727273,30.66,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,166,AC_094,AC_217,R,10,FALSE,TRUE,TRUE,2,"2,8,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,31,7,0,38,33,85,NA,NA,NA,NA,15,46.55,NA,NA,NA,NA,NA,NA,3.103333333333333,NA,NA,3.103333333333333,NA,2.7419354838709675,104.19354838709677,143.38,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,167,AC_007,AC_147,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,18,2,0,20,14,71,NA,NA,50,57.95,12,16.13,1,1.99,NA,NA,NA,1.159,1.3441666666666665,1.99,NA,1.4977222222222222,0.4362622278876335,3.9444444444444446,78.88888888888889,53.04,2022-04-22,24.175,345.329,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
2,5,168,AC_052,AC_212,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,NA,NA,NA,NA,NA,NA,2022-04-22,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-22,24.474,368.293,NA,2022-04-22,138,177,169,2022-04-22,0,1,1,1,0
2,5,169,AC_064,AC_086,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,3,0,0,3,10,7,NA,NA,5,8.88,2,4.16,NA,NA,NA,NA,NA,1.7760000000000002,2.08,NA,NA,1.9280000000000002,0.21496046148071032,2.3333333333333335,7,5.09,2022-04-22,18.47,208.973,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,1,1
2,5,170,AC_045,AC_123,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,3,2,0,5,12,13,NA,NA,4,13.63,9,19.9,NA,NA,NA,NA,NA,3.4075,2.211111111111111,NA,NA,2.8093055555555555,0.8459746962695727,4.333333333333333,21.666666666666664,19.61,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,1
2,5,171,AC_107,AC_172,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,16,4,0,20,9,26,NA,NA,20,29.8,6,10.16,NA,NA,NA,NA,NA,1.49,1.6933333333333334,NA,NA,1.5916666666666668,0.14377837884126468,1.625,32.5,62.61,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
2,5,172,AC_150,AC_200,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,7,1,0,8,2,15,NA,NA,15,26.54,NA,NA,NA,NA,NA,NA,NA,1.7693333333333332,NA,NA,NA,1.7693333333333332,NA,2.142857142857143,17.142857142857142,123.38,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
2,5,173,AC_179,AC_136,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,8,2,0,10,4,10,NA,NA,8,10.74,2,3.74,NA,NA,NA,NA,NA,1.3425,1.87,NA,NA,1.6062500000000002,0.37299882707590387,1.25,12.5,31.45,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,174,AC_097,AC_054,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,23,2,0,25,7,52,NA,NA,24,47.89,28,64.33,NA,NA,NA,NA,NA,1.9954166666666666,2.2975,NA,NA,2.1464583333333334,0.2136051734834362,2.260869565217391,56.52173913043478,38.88,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
2,5,175,AC_045,AC_096,n,1,TRUE,FALSE,TRUE,1,1,NA,NA,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,2,0,0,2,0,5,NA,NA,5,8.23,NA,NA,NA,NA,NA,NA,NA,1.6460000000000001,NA,NA,NA,1.6460000000000001,NA,2.5,5,7.19,NA,NA,NA,NA,2022-04-22,NA,177,169,2022-05-03,11,0,1,1,1
2,5,176,AC_159,AC_192,n,2,TRUE,FALSE,TRUE,2,2,NA,NA,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,3,0,0,3,0,3,NA,NA,3,7.45,NA,NA,NA,NA,NA,NA,NA,2.4833333333333334,NA,NA,NA,2.4833333333333334,NA,1,3,14.86,NA,NA,NA,NA,2022-04-09,NA,164,156,2022-05-13,34,0,1,1,1
