Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.8,Fl_4.13,Fl_4.21,Fl_4.28,Fl_5.5,Fl_5.12,Fl_5.20,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,10,321,BO_189,BO_142,R,8,FALSE,TRUE,TRUE,1,"1,7,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,1,0,2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,2022-04-01,321.345,24.113,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,1,1
3,10,322,BO_183,BO_063,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,2022-05-26,NA,2022-03-25,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,199.991,17.072,NA,2022-03-25,109,134,128,2022-05-26,62,1,1,0,0
3,10,323,BO_183,BO_198,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,2,0,4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.19,2022-04-08,315.521,23.507,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,1,0
3,10,324,BO_088,BO_140,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-08,14,1,1,1,0
3,10,325,BO_192,BO_127,R,2,FALSE,TRUE,TRUE,7,"2,3,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,2022-05-05,NA,2022-05-20,NA,NA,2022-03-25,2,0,1,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,17.92,2022-03-25,326.735,22.672,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,1,1
3,10,325,BO_192,BO_127,R,3,FALSE,TRUE,TRUE,7,"2,3,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,428.568,25.752,NA,2022-03-25,109,134,128,2022-04-28,34,1,1,0,0
3,10,325,BO_192,BO_127,R,7,TRUE,TRUE,TRUE,7,"2,3,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-28,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,123,148,142,2022-05-20,42,1,1,0,0
3,10,326,BO_130,BO_161,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-26,NA,2022-04-01,0,0,3,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,527.496,28.766,NA,2022-03-25,109,134,128,2022-05-26,62,1,1,0,0
3,10,328,BO_069,BO_145,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,2022-04-21,NA,NA,2022-05-12,2022-05-20,NA,NA,2022-04-08,1,3,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,42.66,2022-04-08,187.199,17.747,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,1,0
3,10,329,BO_151,BO_056,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-29,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-08,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,58.38,2022-04-08,248.054,19.363,NA,2022-04-08,100,148,142,2022-05-20,42,1,1,0,0
3,11,334,BO_162,BO_108,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-03-25,0,0,9,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-12,48,1,1,0,0
3,11,335,BO_201,BO_130,R,5,TRUE,TRUE,TRUE,5,"5,6,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,4,1,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-08,14,1,1,1,0
3,11,335,BO_201,BO_130,R,6,FALSE,TRUE,TRUE,5,"5,6,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.83,NA,NA,NA,NA,2022-04-13,128,153,147,2022-04-13,0,1,1,0,0
3,11,335,BO_201,BO_130,R,7,FALSE,TRUE,TRUE,5,"5,6,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,0,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,1,0
3,11,336,BO_128,BO_060,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-03-25,0,0,4,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,352.55,24.204,NA,2022-03-25,109,134,128,2022-05-05,41,1,1,0,0
3,11,337,BO_119,BO_013,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-26,NA,2022-04-01,4,3,6,7,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,21.55,1,5.76,NA,NA,NA,NA,NA,NA,NA,NA,5.3875,5.76,NA,5.57375,0.2633972759919887,1.25,8.75,62.57,2022-04-01,258.458,21.342,NA,2022-03-25,109,134,128,2022-05-26,62,1,1,1,1
3,11,338,BO_039,BO_200,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-08,3,10,14,13,11,3,NA,NA,NA,NA,NA,NA,NA,NA,3,5.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8366666666666667,NA,NA,NA,NA,1.8366666666666667,NA,1,13,361.97,2022-03-25,281.66,19.948,only one photo measured,2022-03-25,109,134,128,2022-05-05,41,1,1,1,1
3,11,339,BO_143,BO_152,R,2,FALSE,TRUE,TRUE,3,"2,3,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,2022-05-20,NA,NA,2022-03-25,5,3,14,8,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,159.18,2022-03-25,333.66,22.8,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,1,1
3,11,339,BO_143,BO_152,R,3,TRUE,TRUE,TRUE,3,"2,3,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-03-25,2,3,11,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,25.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.221666666666667,NA,NA,NA,NA,4.221666666666667,NA,3,15,NA,2022-03-25,332.465,23.432,NA,2022-03-25,109,134,128,2022-04-28,34,1,1,1,1
3,11,339,BO_143,BO_152,R,7,FALSE,TRUE,TRUE,3,"2,3,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-01,6,4,13,10,19,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3333333333333333,13.333333333333332,278.65,2022-04-01,548.663,29.013,NA,2022-03-25,109,134,128,2022-05-05,41,1,1,1,1
3,11,340,BO_096,BO_134,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-03-25,2,26,15,28,20,10,NA,NA,NA,NA,NA,NA,NA,NA,7,20.71,NA,NA,3,11.93,NA,NA,NA,NA,NA,NA,NA,NA,2.9585714285714286,NA,3.9766666666666666,NA,NA,3.4676190476190474,0.7199020467508754,5,140,84.36,2022-03-25,510.306,29.086,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,1,1
3,11,341,BO_040,BO_067,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,2022-04-13,NA,NA,NA,NA,2022-05-20,2022-05-26,NA,2022-04-01,1,0,3,1,19,1,NA,NA,NA,NA,NA,NA,1,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,NA,NA,NA,NA,NA,2.36,NA,1,1,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-26,62,1,1,1,1
3,11,342,BO_065,BO_115,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-08,5,1,12,6,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,42.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.372777777777778,NA,NA,2.372777777777778,NA,3.6,21.6,NA,2022-04-08,345.645,22.747,NA,2022-04-01,116,141,135,2022-05-12,41,1,1,1,1
3,11,343,BO_096,BO_012,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-13,2,0,1,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA,3.33,NA,0.5,1,60.85,NA,NA,NA,NA,2022-04-08,123,148,142,2022-05-05,27,1,1,1,1
3,11,344,BO_177,BO_147,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,2022-04-13,2022-04-21,NA,NA,2022-05-12,NA,NA,NA,2022-04-01,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,279.636,21.792,NA,2022-04-01,116,141,135,2022-05-12,41,1,1,0,0
3,11,345,BO_199,BO_015,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,2,0,0,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,7,33.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835714285714286,NA,NA,NA,NA,4.835714285714286,NA,3.5,7,16.05,2022-03-25,319.31,21.89,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,1,1
3,11,345,BO_199,BO_015,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,2,0,0,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,7,33.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835714285714286,NA,NA,NA,NA,4.835714285714286,NA,3.5,7,16.05,2022-03-25,319.31,21.89,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,1,1
3,11,346,BO_038,BO_137,R,1,FALSE,TRUE,TRUE,6,"1,6,7",NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,2022-05-05,NA,2022-05-20,NA,NA,NA,3,1,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.03,2022-05-05,228.957,21.09,NA,2022-04-01,101,141,135,2022-05-20,49,1,1,1,0
3,11,346,BO_038,BO_137,R,6,TRUE,TRUE,TRUE,6,"1,6,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,2022-04-21,2022-04-28,NA,NA,2022-05-20,NA,NA,2022-03-25,1,1,3,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7416666666666667,NA,NA,3.7416666666666667,NA,6,12,NA,2022-03-25,266.818,21.723,minor folding,2022-03-25,109,134,128,2022-05-20,56,1,1,1,1
3,11,346,BO_038,BO_137,R,7,FALSE,TRUE,TRUE,6,"1,6,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,2022-05-12,2022-05-20,NA,NA,2022-04-01,4,1,0,5,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,28.3,2022-04-01,411.073,28.521,minor folding,2022-04-01,116,141,135,2022-05-20,49,1,1,1,1
3,11,347,BO_033,BO_099,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,2,2,0,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,NA,NA,NA,NA,3.15,NA,0.5,2,11.67,2022-04-01,295.159,22.304,very minor folding,2022-03-25,109,134,128,2022-04-08,14,1,1,1,1
3,11,347,BO_033,BO_099,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,2,2,0,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,NA,NA,NA,NA,3.15,NA,0.5,2,11.67,2022-04-01,295.159,22.304,very minor folding,2022-03-25,109,134,128,2022-04-08,14,1,1,1,1
3,11,348,BO_005,BO_176,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-26,NA,2022-04-08,6,0,0,6,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,36.17,2,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52125,1.82,NA,NA,3.1706250000000002,1.9100721926801616,1.6666666666666667,10,NA,2022-04-08,445.384,27.25,very minor folding,2022-04-08,123,148,142,2022-05-26,48,1,1,1,1
3,11,349,BO_187,BO_150,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,2022-04-21,2022-04-28,NA,NA,2022-05-20,NA,NA,2022-03-25,0,0,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.52,2022-03-25,371.313,24.211,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0
3,11,350,BO_106,BO_104,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,2022-05-26,2022-04-01,3,2,9,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,NA,NA,1.08,NA,0.3333333333333333,1.6666666666666665,53.44,2022-04-01,643.49,34.226,NA,2022-04-01,116,141,135,2022-05-20,49,1,1,1,1
3,11,351,BO_149,BO_032,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,2022-05-26,NA,2022-04-01,2,0,7,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38,NA,NA,NA,NA,2.38,NA,1,2,81.29,2022-04-01,263.376,21.207,NA,2022-03-25,109,134,128,2022-05-26,62,1,1,1,1
3,11,352,BO_128,BO_105,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,2022-05-20,2022-05-26,NA,2022-04-08,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,301.788,22.272,NA,2022-04-08,114,148,142,2022-05-26,48,1,1,0,0
3,11,354,BO_074,BO_118,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-26,NA,2022-04-08,0,1,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.03,NA,NA,NA,NA,2022-04-08,123,148,142,2022-05-26,48,1,1,1,0
3,11,356,BO_005,BO_122,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,2022-05-20,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,114,148,142,2022-05-20,42,1,1,0,0
3,11,357,BO_185,BO_071,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,2,0,0,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,NA,NA,3.16,NA,2.5,5,4.8,2022-04-08,204.704,18.368,NA,2022-04-08,114,148,142,2022-04-08,0,1,1,1,1
3,11,357,BO_185,BO_071,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,2,0,0,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,NA,NA,3.16,NA,2.5,5,4.8,2022-04-08,204.704,18.368,NA,2022-04-08,114,148,142,2022-04-08,0,1,1,1,1
3,11,358,BO_070,BO_046,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,2022-05-12,NA,NA,NA,2022-04-08,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,283.541,20.911,NA,2022-04-08,123,148,142,2022-05-12,34,1,1,0,0
3,11,359,BO_153,BO_022,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,0,0,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.71,2022-03-25,388.554,25.365,NA,2022-03-25,100,134,128,2022-04-08,14,1,1,1,0
3,11,360,BO_168,BO_175,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,2022-05-20,NA,NA,2022-04-01,1,5,7,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27.98,2022-04-01,357.825,22.972,minor folding,2022-03-25,100,134,128,2022-05-20,56,1,1,1,0
3,11,361,BO_199,BO_069,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-01,3,0,2,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.348,NA,NA,2.348,NA,1.6666666666666667,5,NA,2022-04-01,169.538,18.645,NA,2022-04-01,107,141,135,2022-05-05,34,1,1,1,1
3,11,362,BO_029,BO_061,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-08,3,0,3,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.61,2022-04-08,289.956,23.203,NA,2022-04-01,107,141,135,2022-04-13,12,1,1,1,0
