Block,Location,Sequence,Donor,Recipient,Plant_ID,Co.,Germ_Date,Sow_Date
1,19,52,BB_177,BB_134,6,4,2021-12-19,2021-12-02
1,19,52,BB_177,BB_134,7,4,2021-12-12,2021-12-02
1,19,52,BB_177,BB_134,8,4,2021-12-30,2021-12-02
1,19,53,BB_177,BB_117,1,4,2021-12-12,2021-12-02
1,19,53,BB_177,BB_117,2,4,2021-12-19,2021-12-02
1,19,53,BB_177,BB_117,3,4,2021-12-30,2021-12-02
1,19,53,BB_177,BB_117,4,4,2021-12-12,2021-12-02
1,19,53,BB_177,BB_117,5,4,2021-12-30,2021-12-02
1,19,53,BB_177,BB_117,6,4,2021-12-19,2021-12-02
1,19,53,BB_177,BB_117,7,4,NA,2021-12-02
1,19,53,BB_177,BB_117,8,4,2021-12-19,2021-12-02
1,19,54,BB_028,BB_209,1,1,2021-12-19,2021-12-02
1,19,54,BB_028,BB_209,2,1,2021-12-12,2021-12-02
1,19,54,BB_028,BB_209,3,1,2021-12-30,2021-12-02
1,19,54,BB_028,BB_209,4,1,2021-12-30,2021-12-02
1,19,54,BB_028,BB_209,5,1,2021-12-30,2021-12-02
1,19,54,BB_028,BB_209,6,1,NA,2021-12-02
1,19,54,BB_028,BB_209,7,1,2021-12-19,2021-12-02
1,19,54,BB_028,BB_209,8,1,2021-12-12,2021-12-02
1,20,55,BB_075,BB_164,1,1,2021-12-12,2021-12-02
1,20,55,BB_075,BB_164,2,1,NA,2021-12-02
1,20,55,BB_075,BB_164,3,1,2021-12-19,2021-12-02
1,20,55,BB_075,BB_164,4,1,2021-12-12,2021-12-02
1,20,55,BB_075,BB_164,5,1,2021-12-12,2021-12-02
1,20,55,BB_075,BB_164,6,1,2021-12-12,2021-12-02
1,20,55,BB_075,BB_164,7,1,2021-12-12,2021-12-02
1,20,55,BB_075,BB_164,8,1,2021-12-12,2021-12-02
1,20,56,BB_142,BB_150,1,2,NA,2021-12-02
1,20,56,BB_142,BB_150,2,2,2021-12-12,2021-12-02
1,20,56,BB_142,BB_150,3,2,2021-12-19,2021-12-02
1,20,56,BB_142,BB_150,4,2,2021-12-19,2021-12-02
1,20,56,BB_142,BB_150,5,2,2021-12-30,2021-12-02
1,20,56,BB_142,BB_150,6,2,NA,2021-12-02
1,20,56,BB_142,BB_150,7,2,2021-12-30,2021-12-02
1,20,56,BB_142,BB_150,8,2,2021-12-19,2021-12-02
1,20,57,BB_130,BB_048,1,4,2021-12-12,2021-12-02
1,20,57,BB_130,BB_048,2,4,NA,2021-12-02
1,20,57,BB_130,BB_048,3,4,2021-12-19,2021-12-02
1,20,57,BB_130,BB_048,4,4,2021-12-19,2021-12-02
1,20,57,BB_130,BB_048,5,4,2021-12-19,2021-12-02
1,20,57,BB_130,BB_048,6,4,2021-12-12,2021-12-02
1,20,57,BB_130,BB_048,7,4,NA,2021-12-02
1,20,57,BB_130,BB_048,8,4,2021-12-19,2021-12-02
1,21,58,BB_167,BB_110,1,3,2021-12-20,2021-12-02
1,21,58,BB_167,BB_110,2,3,NA,2021-12-02
1,21,58,BB_167,BB_110,3,3,NA,2021-12-02
1,21,58,BB_167,BB_110,4,3,NA,2021-12-02
1,21,58,BB_167,BB_110,5,3,NA,2021-12-02
1,21,58,BB_167,BB_110,6,3,2021-12-20,2021-12-02
1,21,58,BB_167,BB_110,7,3,2021-12-12,2021-12-02
1,21,58,BB_167,BB_110,8,3,2021-12-20,2021-12-02
1,21,59,BB_169,BB_160,1,3,NA,2021-12-02
1,21,59,BB_169,BB_160,2,3,2021-12-12,2021-12-02
1,21,59,BB_169,BB_160,3,3,2021-12-12,2021-12-02
1,21,59,BB_169,BB_160,4,3,NA,2021-12-02
1,21,59,BB_169,BB_160,5,3,NA,2021-12-02
1,21,59,BB_169,BB_160,6,3,2021-12-12,2021-12-02
1,21,59,BB_169,BB_160,7,3,NA,2021-12-02
1,21,59,BB_169,BB_160,8,3,2021-12-20,2021-12-02
1,21,60,BB_215,BB_004,1,5,2021-12-20,2021-12-02
1,21,60,BB_215,BB_004,2,5,2021-12-12,2021-12-02
1,21,60,BB_215,BB_004,3,5,NA,2021-12-02
1,21,60,BB_215,BB_004,4,5,2021-12-20,2021-12-02
1,21,60,BB_215,BB_004,5,5,2021-12-12,2021-12-02
1,21,60,BB_215,BB_004,6,5,NA,2021-12-02
1,21,60,BB_215,BB_004,7,5,NA,2021-12-02
1,21,60,BB_215,BB_004,8,5,2021-12-20,2021-12-02
1,22,61,BB_073,BB_084,1,4,NA,2021-12-02
1,22,61,BB_073,BB_084,2,4,NA,2021-12-02
1,22,61,BB_073,BB_084,3,4,NA,2021-12-02
1,22,61,BB_073,BB_084,4,4,2021-12-20,2021-12-02
1,22,61,BB_073,BB_084,5,4,2021-12-30,2021-12-02
1,22,61,BB_073,BB_084,6,4,NA,2021-12-02
1,22,61,BB_073,BB_084,7,4,2021-12-20,2021-12-02
1,22,61,BB_073,BB_084,8,4,2021-12-20,2021-12-02
1,22,62,BB_011,BB_215,1,3,2021-12-12,2021-12-02
1,22,62,BB_011,BB_215,2,3,2021-12-12,2021-12-02
1,22,62,BB_011,BB_215,3,3,NA,2021-12-02
1,22,62,BB_011,BB_215,4,3,2021-12-12,2021-12-02
1,22,62,BB_011,BB_215,5,3,2021-12-12,2021-12-02
1,22,62,BB_011,BB_215,6,3,2021-12-12,2021-12-02
1,22,62,BB_011,BB_215,7,3,NA,2021-12-02
1,22,62,BB_011,BB_215,8,3,2021-12-12,2021-12-02
1,22,63,BB_038,BB_149,1,3,2021-12-20,2021-12-02
1,22,63,BB_038,BB_149,2,3,2021-12-12,2021-12-02
1,22,63,BB_038,BB_149,3,3,NA,2021-12-02
1,22,63,BB_038,BB_149,4,3,2021-12-20,2021-12-02
1,22,63,BB_038,BB_149,5,3,2021-12-20,2021-12-02
1,22,63,BB_038,BB_149,6,3,2021-12-12,2021-12-02
1,22,63,BB_038,BB_149,7,3,2021-12-20,2021-12-02
1,22,63,BB_038,BB_149,8,3,2021-12-12,2021-12-02
1,23,64,BB_182,BB_103,1,2,2021-12-12,2021-12-02
1,23,64,BB_182,BB_103,2,2,2021-12-20,2021-12-02
1,23,64,BB_182,BB_103,3,2,2021-12-12,2021-12-02
1,23,64,BB_182,BB_103,4,2,2021-12-12,2021-12-02
1,23,64,BB_182,BB_103,5,2,2021-12-12,2021-12-02
1,23,64,BB_182,BB_103,6,2,2021-12-12,2021-12-02
1,23,64,BB_182,BB_103,7,2,2021-12-12,2021-12-02
1,23,64,BB_182,BB_103,8,2,2021-12-12,2021-12-02
1,23,65,BB_130,BB_007,1,4,2021-12-12,2021-12-02
1,23,65,BB_130,BB_007,2,4,2021-12-20,2021-12-02
1,23,65,BB_130,BB_007,3,4,2021-12-12,2021-12-02
1,23,65,BB_130,BB_007,4,4,2021-12-12,2021-12-02
1,23,65,BB_130,BB_007,5,4,2021-12-12,2021-12-02
1,23,65,BB_130,BB_007,6,4,2021-12-12,2021-12-02
1,23,65,BB_130,BB_007,7,4,2021-12-12,2021-12-02
1,23,65,BB_130,BB_007,8,4,2021-12-12,2021-12-02
1,23,66,BB_173,BB_044,1,5,2021-12-12,2021-12-02
1,23,66,BB_173,BB_044,2,5,2021-12-12,2021-12-02
1,23,66,BB_173,BB_044,3,5,2021-12-12,2021-12-02
1,23,66,BB_173,BB_044,4,5,2021-12-12,2021-12-02
1,23,66,BB_173,BB_044,5,5,2021-12-12,2021-12-02
1,23,66,BB_173,BB_044,6,5,2021-12-12,2021-12-02
1,23,66,BB_173,BB_044,7,5,2021-12-12,2021-12-02
1,23,66,BB_173,BB_044,8,5,2021-12-12,2021-12-02
1,24,67,BB_057,BB_200,1,5,2021-12-12,2021-12-02
1,24,67,BB_057,BB_200,2,5,2021-12-12,2021-12-02
1,24,67,BB_057,BB_200,3,5,2021-12-12,2021-12-02
1,24,67,BB_057,BB_200,4,5,2021-12-12,2021-12-02
1,24,67,BB_057,BB_200,5,5,2021-12-20,2021-12-02
1,24,67,BB_057,BB_200,6,5,2021-12-12,2021-12-02
1,24,67,BB_057,BB_200,7,5,2021-12-12,2021-12-02
1,24,67,BB_057,BB_200,8,5,2021-12-12,2021-12-02
1,24,68,BB_197,BB_199,1,2,2021-12-12,2021-12-02
1,24,68,BB_197,BB_199,2,2,2021-12-30,2021-12-02
1,24,68,BB_197,BB_199,3,2,2021-12-30,2021-12-02
1,24,68,BB_197,BB_199,4,2,NA,2021-12-02
1,24,68,BB_197,BB_199,5,2,2021-12-20,2021-12-02
1,24,68,BB_197,BB_199,6,2,2021-12-12,2021-12-02
1,24,68,BB_197,BB_199,7,2,2021-12-12,2021-12-02
1,24,68,BB_197,BB_199,8,2,NA,2021-12-02
1,24,69,BB_197,BB_211,1,2,NA,2021-12-02
1,24,69,BB_197,BB_211,2,2,2021-12-20,2021-12-02
1,24,69,BB_197,BB_211,3,2,2021-12-12,2021-12-02
1,24,69,BB_197,BB_211,4,2,2021-12-12,2021-12-02
1,24,69,BB_197,BB_211,5,2,2021-12-20,2021-12-02
1,24,69,BB_197,BB_211,6,2,NA,2021-12-02
1,24,69,BB_197,BB_211,7,2,NA,2021-12-02
1,24,69,BB_197,BB_211,8,2,2021-12-20,2021-12-02
1,25,70,BB_100,BB_113,1,1,2021-12-12,2021-12-02
1,25,70,BB_100,BB_113,2,1,2021-12-12,2021-12-02
1,25,70,BB_100,BB_113,3,1,2021-12-12,2021-12-02
1,25,70,BB_100,BB_113,4,1,2021-12-12,2021-12-02
1,25,70,BB_100,BB_113,5,1,2021-12-12,2021-12-02
1,25,70,BB_100,BB_113,6,1,2021-12-12,2021-12-02
1,25,70,BB_100,BB_113,7,1,2021-12-20,2021-12-02
1,25,70,BB_100,BB_113,8,1,2021-12-12,2021-12-02
1,25,71,BB_188,BB_171,1,6,2021-12-12,2021-12-02
1,25,71,BB_188,BB_171,2,6,2021-12-20,2021-12-02
1,25,71,BB_188,BB_171,3,6,2021-12-12,2021-12-02
1,25,71,BB_188,BB_171,4,6,2021-12-12,2021-12-02
1,25,71,BB_188,BB_171,5,6,2021-12-12,2021-12-02
1,25,71,BB_188,BB_171,6,6,2021-12-12,2021-12-02
1,25,71,BB_188,BB_171,7,6,2021-12-12,2021-12-02
1,25,71,BB_188,BB_171,8,6,NA,2021-12-02
1,25,72,BB_091,BB_094,1,5,2021-12-20,2021-12-02
1,25,72,BB_091,BB_094,2,5,2021-12-20,2021-12-02
1,25,72,BB_091,BB_094,3,5,2021-12-20,2021-12-02
1,25,72,BB_091,BB_094,4,5,2021-12-20,2021-12-02
1,25,72,BB_091,BB_094,5,5,2021-12-12,2021-12-02
1,25,72,BB_091,BB_094,6,5,2021-12-12,2021-12-02
1,25,72,BB_091,BB_094,7,5,2021-12-12,2021-12-02
1,25,72,BB_091,BB_094,8,5,2021-12-12,2021-12-02
1,26,73,BB_202,BB_025,1,1,2021-12-12,2021-12-02
1,26,73,BB_202,BB_025,2,1,2021-12-12,2021-12-02
1,26,73,BB_202,BB_025,3,1,2021-12-12,2021-12-02
1,26,73,BB_202,BB_025,4,1,2021-12-30,2021-12-02
1,26,73,BB_202,BB_025,5,1,2021-12-12,2021-12-02
1,26,73,BB_202,BB_025,6,1,2021-12-20,2021-12-02
1,26,73,BB_202,BB_025,7,1,2021-12-12,2021-12-02
1,26,73,BB_202,BB_025,8,1,2021-12-12,2021-12-02
1,26,74,BB_176,BB_059,1,5,2021-12-12,2021-12-02
1,26,74,BB_176,BB_059,2,5,2021-12-12,2021-12-02
1,26,74,BB_176,BB_059,3,5,2021-12-12,2021-12-02
1,26,74,BB_176,BB_059,4,5,2021-12-12,2021-12-02
1,26,74,BB_176,BB_059,5,5,NA,2021-12-02
1,26,74,BB_176,BB_059,6,5,2021-12-12,2021-12-02
1,26,74,BB_176,BB_059,7,5,2021-12-12,2021-12-02
1,26,74,BB_176,BB_059,8,5,2021-12-12,2021-12-02
1,26,75,BB_014,BB_185,1,2,NA,2021-12-02
1,26,75,BB_014,BB_185,2,2,NA,2021-12-02
1,26,75,BB_014,BB_185,3,2,NA,2021-12-02
1,26,75,BB_014,BB_185,4,2,2021-12-12,2021-12-02
1,26,75,BB_014,BB_185,5,2,2021-12-12,2021-12-02
1,26,75,BB_014,BB_185,6,2,2021-12-20,2021-12-02
1,26,75,BB_014,BB_185,7,2,2021-12-12,2021-12-02
1,26,75,BB_014,BB_185,8,2,2021-12-12,2021-12-02
1,27,76,BB_026,BB_070,1,4,2021-12-30,2021-12-02
1,27,76,BB_026,BB_070,2,4,2021-12-30,2021-12-02
1,27,76,BB_026,BB_070,3,4,2021-12-20,2021-12-02
1,27,76,BB_026,BB_070,4,4,2021-12-20,2021-12-02
1,27,76,BB_026,BB_070,5,4,2021-12-20,2021-12-02
1,27,76,BB_026,BB_070,6,4,2021-12-20,2021-12-02
1,27,76,BB_026,BB_070,7,4,NA,2021-12-02
1,27,76,BB_026,BB_070,8,4,2021-12-12,2021-12-02
1,27,77,BB_073,BB_092,1,4,2021-12-12,2021-12-02
1,27,77,BB_073,BB_092,2,4,2021-12-12,2021-12-02
1,27,77,BB_073,BB_092,3,4,2021-12-12,2021-12-02
1,27,77,BB_073,BB_092,4,4,2021-12-12,2021-12-02
1,27,77,BB_073,BB_092,5,4,2021-12-12,2021-12-02
1,27,77,BB_073,BB_092,6,4,2021-12-20,2021-12-02
1,27,77,BB_073,BB_092,7,4,2021-12-12,2021-12-02
1,27,77,BB_073,BB_092,8,4,2021-12-12,2021-12-02
1,27,78,BB_108,BB_097,1,5,2021-12-20,2021-12-02
1,27,78,BB_108,BB_097,2,5,2021-12-20,2021-12-02
1,27,78,BB_108,BB_097,3,5,2021-12-20,2021-12-02
1,27,78,BB_108,BB_097,4,5,2021-12-20,2021-12-02
1,27,78,BB_108,BB_097,5,5,NA,2021-12-02
1,27,78,BB_108,BB_097,6,5,2021-12-30,2021-12-02
1,27,78,BB_108,BB_097,7,5,NA,2021-12-02
1,27,78,BB_108,BB_097,8,5,2021-12-20,2021-12-02
1,28,79,BB_169,BB_076,1,3,2021-12-12,2021-12-02
1,28,79,BB_169,BB_076,2,3,2021-12-12,2021-12-02
1,28,79,BB_169,BB_076,3,3,2021-12-12,2021-12-02
1,28,79,BB_169,BB_076,4,3,2021-12-20,2021-12-02
1,28,79,BB_169,BB_076,5,3,2021-12-20,2021-12-02
1,28,79,BB_169,BB_076,6,3,2021-12-12,2021-12-02
1,28,79,BB_169,BB_076,7,3,2021-12-12,2021-12-02
1,28,79,BB_169,BB_076,8,3,2021-12-12,2021-12-02
1,28,80,BB_107,BB_123,1,2,NA,2021-12-02
1,28,80,BB_107,BB_123,2,2,2021-12-12,2021-12-02
1,28,80,BB_107,BB_123,3,2,2021-12-12,2021-12-02
1,28,80,BB_107,BB_123,4,2,2021-12-12,2021-12-02
1,28,80,BB_107,BB_123,5,2,2021-12-12,2021-12-02
1,28,80,BB_107,BB_123,6,2,2021-12-12,2021-12-02
1,28,80,BB_107,BB_123,7,2,2021-12-12,2021-12-02
1,28,80,BB_107,BB_123,8,2,2021-12-12,2021-12-02
1,28,81,BB_194,BB_163,1,1,2021-12-20,2021-12-02
1,28,81,BB_194,BB_163,2,1,2021-12-12,2021-12-02
1,28,81,BB_194,BB_163,3,1,2021-12-12,2021-12-02
1,28,81,BB_194,BB_163,4,1,2021-12-12,2021-12-02
1,28,81,BB_194,BB_163,5,1,2021-12-12,2021-12-02
1,28,81,BB_194,BB_163,6,1,2021-12-20,2021-12-02
1,28,81,BB_194,BB_163,7,1,2021-12-20,2021-12-02
1,28,81,BB_194,BB_163,8,1,2021-12-30,2021-12-02
1,29,82,BB_168,BB_081,1,3,2021-12-20,2021-12-02
1,29,82,BB_168,BB_081,2,3,2021-12-20,2021-12-02
1,29,82,BB_168,BB_081,3,3,2021-12-20,2021-12-02
1,29,82,BB_168,BB_081,4,3,2021-12-20,2021-12-02
1,29,82,BB_168,BB_081,5,3,2021-12-20,2021-12-02
1,29,82,BB_168,BB_081,6,3,2021-12-30,2021-12-02
1,29,82,BB_168,BB_081,7,3,2021-12-30,2021-12-02
1,29,82,BB_168,BB_081,8,3,2021-12-20,2021-12-02
1,29,83,BB_100,BB_135,1,1,NA,2021-12-02
1,29,83,BB_100,BB_135,2,1,2021-12-12,2021-12-02
1,29,83,BB_100,BB_135,3,1,NA,2021-12-02
1,29,83,BB_100,BB_135,4,1,NA,2021-12-02
1,29,83,BB_100,BB_135,5,1,NA,2021-12-02
1,29,83,BB_100,BB_135,6,1,2021-12-12,2021-12-02
1,29,83,BB_100,BB_135,7,1,2021-12-20,2021-12-02
1,29,83,BB_100,BB_135,8,1,2021-12-12,2021-12-02
1,31,84,BB_173,BB_095,1,5,2021-12-12,2021-12-02
1,31,84,BB_173,BB_095,2,5,2021-12-12,2021-12-02
1,31,84,BB_173,BB_095,3,5,2021-12-12,2021-12-02
1,31,84,BB_173,BB_095,4,5,2021-12-12,2021-12-02
1,31,84,BB_173,BB_095,5,5,2021-12-12,2021-12-02
1,31,84,BB_173,BB_095,6,5,2021-12-12,2021-12-02
1,31,84,BB_173,BB_095,7,5,2021-12-12,2021-12-02
1,31,84,BB_173,BB_095,8,5,2021-12-20,2021-12-02
1,31,85,BB_162,BB_154,1,1,2021-12-12,2021-12-02
1,31,85,BB_162,BB_154,2,1,NA,2021-12-02
1,31,85,BB_162,BB_154,3,1,2021-12-12,2021-12-02
1,31,85,BB_162,BB_154,4,1,2021-12-12,2021-12-02
1,31,85,BB_162,BB_154,5,1,2021-12-30,2021-12-02
1,31,85,BB_162,BB_154,6,1,2021-12-30,2021-12-02
1,31,85,BB_162,BB_154,7,1,2021-12-20,2021-12-02
1,31,85,BB_162,BB_154,8,1,NA,2021-12-02
1,31,86,BB_065,BB_133,1,3,2021-12-12,2021-12-02
1,31,86,BB_065,BB_133,2,3,2021-12-20,2021-12-02
1,31,86,BB_065,BB_133,3,3,2021-12-20,2021-12-02
1,31,86,BB_065,BB_133,4,3,NA,2021-12-02
1,31,86,BB_065,BB_133,5,3,2021-12-20,2021-12-02
1,31,86,BB_065,BB_133,6,3,2021-12-12,2021-12-02
1,31,86,BB_065,BB_133,7,3,2021-12-20,2021-12-02
1,31,86,BB_065,BB_133,8,3,NA,2021-12-02
1,32,87,BB_073,BB_064,1,4,2021-12-12,2021-12-02
1,32,87,BB_073,BB_064,2,4,2021-12-12,2021-12-02
1,32,87,BB_073,BB_064,3,4,2021-12-12,2021-12-02
1,32,87,BB_073,BB_064,4,4,2021-12-12,2021-12-02
1,32,87,BB_073,BB_064,5,4,2021-12-12,2021-12-02
1,32,87,BB_073,BB_064,6,4,2021-12-12,2021-12-02
1,32,87,BB_073,BB_064,7,4,2021-12-12,2021-12-02
1,32,87,BB_073,BB_064,8,4,2021-12-12,2021-12-02
1,32,88,BB_167,BB_008,1,3,2021-12-20,2021-12-02
1,32,88,BB_167,BB_008,2,3,NA,2021-12-02
1,32,88,BB_167,BB_008,3,3,2021-12-20,2021-12-02
1,32,88,BB_167,BB_008,4,3,2021-12-12,2021-12-02
1,32,88,BB_167,BB_008,5,3,2021-12-20,2021-12-02
1,32,88,BB_167,BB_008,6,3,2021-12-20,2021-12-02
1,32,88,BB_167,BB_008,7,3,NA,2021-12-02
1,32,88,BB_167,BB_008,8,3,2021-12-20,2021-12-02
1,33,89,BB_194,BB_159,1,1,2021-12-12,2021-12-02
1,33,89,BB_194,BB_159,2,1,2021-12-12,2021-12-02
1,33,89,BB_194,BB_159,3,1,2021-12-12,2021-12-02
1,33,89,BB_194,BB_159,4,1,2021-12-12,2021-12-02
1,33,89,BB_194,BB_159,5,1,2021-12-20,2021-12-02
1,33,89,BB_194,BB_159,6,1,2021-12-20,2021-12-02
1,33,89,BB_194,BB_159,7,1,NA,2021-12-02
1,33,89,BB_194,BB_159,8,1,2021-12-12,2021-12-02
1,33,90,BB_217,BB_205,1,5,2021-12-12,2021-12-02
1,33,90,BB_217,BB_205,2,5,2021-12-12,2021-12-02
1,33,90,BB_217,BB_205,3,5,2021-12-20,2021-12-02
1,33,90,BB_217,BB_205,4,5,2021-12-12,2021-12-02
1,33,90,BB_217,BB_205,5,5,2021-12-20,2021-12-02
1,33,90,BB_217,BB_205,6,5,NA,2021-12-02
1,33,90,BB_217,BB_205,7,5,2021-12-20,2021-12-02
1,33,90,BB_217,BB_205,8,5,2021-12-12,2021-12-02
1,33,91,BB_213,BB_147,1,1,2021-12-12,2021-12-02
1,33,91,BB_213,BB_147,2,1,2021-12-12,2021-12-02
1,33,91,BB_213,BB_147,3,1,2021-12-12,2021-12-02
1,33,91,BB_213,BB_147,4,1,2021-12-12,2021-12-02
1,33,91,BB_213,BB_147,5,1,2021-12-12,2021-12-02
1,33,91,BB_213,BB_147,6,1,2021-12-12,2021-12-02
1,33,91,BB_213,BB_147,7,1,2021-12-12,2021-12-02
1,33,91,BB_213,BB_147,8,1,2021-12-12,2021-12-02
1,34,92,BB_014,BB_102,1,2,2021-12-12,2021-12-02
1,34,92,BB_014,BB_102,2,2,2021-12-12,2021-12-02
1,34,92,BB_014,BB_102,3,2,2021-12-12,2021-12-02
1,34,92,BB_014,BB_102,4,2,2021-12-20,2021-12-02
1,34,92,BB_014,BB_102,5,2,2021-12-12,2021-12-02
1,34,92,BB_014,BB_102,6,2,2021-12-12,2021-12-02
1,34,92,BB_014,BB_102,7,2,2021-12-20,2021-12-02
1,34,92,BB_014,BB_102,8,2,2021-12-12,2021-12-02
1,34,93,BB_026,BB_053,1,4,2021-12-12,2021-12-02
1,34,93,BB_026,BB_053,2,4,2021-12-20,2021-12-02
1,34,93,BB_026,BB_053,3,4,2021-12-12,2021-12-02
1,34,93,BB_026,BB_053,4,4,2021-12-12,2021-12-02
1,34,93,BB_026,BB_053,5,4,2021-12-30,2021-12-02
1,34,93,BB_026,BB_053,6,4,NA,2021-12-02
1,34,93,BB_026,BB_053,7,4,2021-12-30,2021-12-02
1,34,93,BB_026,BB_053,8,4,2021-12-30,2021-12-02
1,34,94,BB_168,BB_046,1,3,2021-12-12,2021-12-02
1,34,94,BB_168,BB_046,2,3,2021-12-12,2021-12-02
1,34,94,BB_168,BB_046,3,3,2021-12-12,2021-12-02
1,34,94,BB_168,BB_046,4,3,2021-12-12,2021-12-02
1,34,94,BB_168,BB_046,5,3,2021-12-12,2021-12-02
1,34,94,BB_168,BB_046,6,3,2021-12-12,2021-12-02
1,34,94,BB_168,BB_046,7,3,2021-12-12,2021-12-02
1,34,94,BB_168,BB_046,8,3,2021-12-12,2021-12-02
1,35,95,BB_174,BB_002,1,3,2021-12-20,2021-12-02
1,35,95,BB_174,BB_002,2,3,2021-12-12,2021-12-02
1,35,95,BB_174,BB_002,3,3,2021-12-12,2021-12-02
1,35,95,BB_174,BB_002,4,3,2021-12-20,2021-12-02
1,35,95,BB_174,BB_002,5,3,2021-12-20,2021-12-02
1,35,95,BB_174,BB_002,6,3,2021-12-20,2021-12-02
1,35,95,BB_174,BB_002,7,3,2021-12-20,2021-12-02
1,35,95,BB_174,BB_002,8,3,2021-12-12,2021-12-02
1,35,96,BB_055,BB_183,1,2,NA,2021-12-02
1,35,96,BB_055,BB_183,2,2,2021-12-30,2021-12-02
1,35,96,BB_055,BB_183,3,2,2021-12-30,2021-12-02
1,35,96,BB_055,BB_183,4,2,2021-12-12,2021-12-02
1,35,96,BB_055,BB_183,5,2,2021-12-20,2021-12-02
1,35,96,BB_055,BB_183,6,2,NA,2021-12-02
1,35,96,BB_055,BB_183,7,2,NA,2021-12-02
1,35,96,BB_055,BB_183,8,2,2021-12-12,2021-12-02
1,36,97,BB_107,BB_151,1,2,2021-12-12,2021-12-02
1,36,97,BB_107,BB_151,2,2,NA,2021-12-02
1,36,97,BB_107,BB_151,3,2,2021-12-20,2021-12-02
1,36,97,BB_107,BB_151,4,2,2021-12-20,2021-12-02
1,36,97,BB_107,BB_151,5,2,2021-12-12,2021-12-02
1,36,97,BB_107,BB_151,6,2,NA,2021-12-02
1,36,97,BB_107,BB_151,7,2,2021-12-12,2021-12-02
1,36,97,BB_107,BB_151,8,2,2021-12-12,2021-12-02
1,36,98,BB_213,BB_204,1,1,2021-12-12,2021-12-02
1,36,98,BB_213,BB_204,2,1,2021-12-12,2021-12-02
1,36,98,BB_213,BB_204,3,1,2021-12-12,2021-12-02
1,36,98,BB_213,BB_204,4,1,2021-12-12,2021-12-02
1,36,98,BB_213,BB_204,5,1,2021-12-12,2021-12-02
1,36,98,BB_213,BB_204,6,1,2021-12-12,2021-12-02
1,36,98,BB_213,BB_204,7,1,NA,2021-12-02
1,36,98,BB_213,BB_204,8,1,2021-12-20,2021-12-02
1,36,99,BB_001,BB_072,1,4,2021-12-12,2021-12-02
1,36,99,BB_001,BB_072,2,4,2021-12-12,2021-12-02
1,36,99,BB_001,BB_072,3,4,2021-12-20,2021-12-02
1,36,99,BB_001,BB_072,4,4,2021-12-12,2021-12-02
1,36,99,BB_001,BB_072,5,4,2021-12-30,2021-12-02
1,36,99,BB_001,BB_072,6,4,NA,2021-12-02
1,36,99,BB_001,BB_072,7,4,2021-12-20,2021-12-02
1,36,99,BB_001,BB_072,8,4,2021-12-30,2021-12-02
1,37,100,BB_057,BB_121,1,5,2021-12-12,2021-12-02
1,37,100,BB_057,BB_121,2,5,2021-12-12,2021-12-02
1,37,100,BB_057,BB_121,3,5,2021-12-12,2021-12-02
1,37,100,BB_057,BB_121,4,5,2021-12-12,2021-12-02
1,37,100,BB_057,BB_121,5,5,2021-12-12,2021-12-02
1,37,100,BB_057,BB_121,6,5,2021-12-12,2021-12-02
1,37,100,BB_057,BB_121,7,5,2021-12-20,2021-12-02
1,37,100,BB_057,BB_121,8,5,2021-12-12,2021-12-02
1,37,101,BB_213,BB_132,1,1,2021-12-30,2021-12-02
1,37,101,BB_213,BB_132,2,1,2021-12-12,2021-12-02
1,37,101,BB_213,BB_132,3,1,2021-12-12,2021-12-02
1,37,101,BB_213,BB_132,4,1,2021-12-20,2021-12-02
1,37,101,BB_213,BB_132,5,1,2021-12-12,2021-12-02
1,37,101,BB_213,BB_132,6,1,2021-12-12,2021-12-02
1,37,101,BB_213,BB_132,7,1,2021-12-12,2021-12-02
1,37,101,BB_213,BB_132,8,1,NA,2021-12-02
1,37,102,BB_175,BB_050,1,4,2021-12-12,2021-12-02
1,37,102,BB_175,BB_050,2,4,2021-12-12,2021-12-02
1,37,102,BB_175,BB_050,3,4,NA,2021-12-02
1,37,102,BB_175,BB_050,4,4,2021-12-12,2021-12-02
1,37,102,BB_175,BB_050,5,4,2021-12-12,2021-12-02
1,37,102,BB_175,BB_050,6,4,2021-12-12,2021-12-02
1,37,102,BB_175,BB_050,7,4,2021-12-20,2021-12-02
1,37,102,BB_175,BB_050,8,4,2021-12-20,2021-12-02
1,38,103,BB_196,BB_089,1,2,2021-12-12,2021-12-02
1,38,103,BB_196,BB_089,2,2,2021-12-12,2021-12-02
1,38,103,BB_196,BB_089,3,2,2021-12-12,2021-12-02
1,38,103,BB_196,BB_089,4,2,2021-12-20,2021-12-02
1,38,103,BB_196,BB_089,5,2,2021-12-12,2021-12-02
1,38,103,BB_196,BB_089,6,2,2021-12-12,2021-12-02
1,38,103,BB_196,BB_089,7,2,NA,2021-12-02
1,38,103,BB_196,BB_089,8,2,2021-12-30,2021-12-02
1,38,104,BB_122,BB_126,1,1,2021-12-12,2021-12-02
1,38,104,BB_122,BB_126,2,1,2021-12-12,2021-12-02
1,38,104,BB_122,BB_126,3,1,2021-12-12,2021-12-02
1,38,104,BB_122,BB_126,4,1,2021-12-12,2021-12-02
1,38,104,BB_122,BB_126,5,1,2021-12-12,2021-12-02
1,38,104,BB_122,BB_126,6,1,NA,2021-12-02
