Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.10,Fl_3.16,Fl_3.24,Fl_3.31,Fl_4.7,Fl_4.14,Fl_4.20,Fl_4.26,Fl_5.4,Fl_5.11,Fl_5.20,Fl_5.24,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_diam_mm,corolla_area_mm2,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
1,1,40,HR_053,HR_092,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,2022-04-26,2022-05-05,NA,NA,NA,NA,2022-04-14,9,0,0,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,NA,NA,NA,2.25,NA,0.1111111111111111,1,40.84,2022-04-14,25.389,291.844,NA,2022-04-14,129,155,146,2022-05-05,21,1,1,1,1
1,1,41,HR_110,HR_039,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-04-07,5,0,0,5,0,7,NA,NA,NA,NA,NA,NA,NA,NA,7,14.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,NA,NA,NA,NA,2.05,NA,1.4,7,11.93,2022-04-07,22.176,276.584,NA,2022-04-07,122,148,139,2022-04-26,19,1,1,1,1
1,1,42,HR_160,HR_173,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,NA,2022-04-26,NA,NA,NA,NA,NA,2022-04-14,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.2,2022-04-14,24.879,383.173,NA,2022-04-14,129,155,146,2022-04-26,12,1,1,1,0
1,1,43,HR_189,HR_018,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-04-07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-07,23.408,324.232,NA,2022-04-07,111,148,139,2022-04-26,19,1,1,0,0
1,1,44,HR_115,HR_026,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,NA,3,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,NA,NA,NA,NA,1.31,NA,0.3333333333333333,1,NA,NA,NA,NA,NA,2022-04-14,129,155,146,2022-04-20,6,1,1,1,1
1,1,45,HR_110,HR_037,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,2022-04-26,2022-05-05,NA,NA,NA,NA,2022-04-14,8,0,0,8,0,11,NA,NA,NA,NA,NA,NA,NA,NA,11,24.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.213636363636364,NA,NA,NA,NA,2.213636363636364,NA,1.375,11,69.81,2022-04-14,25.619,336.521,NA,2022-04-07,139,148,139,2022-05-05,28,1,1,1,1
1,1,46,HR_006,HR_162,R,2,TRUE,TRUE,TRUE,2,"5,2,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,2022-04-26,2022-05-05,NA,NA,NA,NA,2022-04-14,10,0,0,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,57.18,2022-04-14,19.506,235.732,NA,2022-04-14,129,155,146,2022-05-05,21,1,1,1,0
1,1,46,HR_006,HR_162,R,5,FALSE,TRUE,TRUE,2,"5,2,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-04-26,7,0,0,7,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2857142857142858,9,NA,2022-04-26,24.563,386.899,NA,2022-04-14,129,155,146,2022-04-26,12,1,1,1,1
1,1,46,HR_006,HR_162,R,8,FALSE,TRUE,TRUE,2,"5,2,8",NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-04-14,7,0,0,7,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7142857142857143,5,NA,2022-04-14,21.848,303.802,NA,2022-04-14,146,155,146,2022-04-26,12,1,1,1,1
1,2,47,HR_100,HR_195,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-14,7,1,0,8,4,11,NA,NA,NA,NA,6,26.23,5,11.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.371666666666667,2.35,NA,NA,NA,NA,NA,3.360833333333334,1.4295342092988037,1.5714285714285714,12.571428571428571,30.61,2022-04-14,12.235,93.653,NA,2022-04-14,146,155,146,2022-04-20,6,1,1,1,1
1,2,48,HR_088,HR_014,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-24,23.013,335.051,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,0,0
1,2,49,HR_148,HR_050,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,11,1,0,12,5,14,NA,NA,NA,NA,NA,NA,8,38.94,3,10.85,3,13.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8675,3.6166666666666667,4.4366666666666665,NA,NA,NA,4.3069444444444445,0.6354265481927459,1.2727272727272727,15.272727272727273,36.32,2022-03-24,22.099,305.403,NA,2022-03-24,125,134,125,2022-04-14,21,1,1,1,1
1,2,50,HR_175,HR_027,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-24,23.37,332.921,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,0,0
1,2,51,HR_157,HR_085,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,30,5,0,35,12,42,NA,NA,NA,NA,1,3.07,21,71.1,15,39.57,5,10.19,NA,NA,NA,NA,NA,NA,NA,NA,3.07,3.3857142857142852,2.638,2.038,NA,NA,NA,2.782928571428571,0.5835761846282849,1.4,49,118.36,2022-03-24,26.863,464.299,NA,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
1,2,52,HR_141,HR_015,R,3,FALSE,TRUE,TRUE,6,"6,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,6,0,0,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,1,NA,2022-03-31,20.732,NA,herbivory,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
1,2,52,HR_141,HR_015,R,6,TRUE,TRUE,TRUE,6,"6,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,5,7,0,12,0,5,NA,NA,NA,NA,NA,NA,NA,NA,5,8.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6300000000000001,NA,NA,NA,NA,1.6300000000000001,NA,1,12,80.49,2022-03-31,23.131,313.631,NA,2022-03-31,115,141,132,2022-04-26,26,1,1,1,1
1,2,52,HR_141,HR_015,R,7,FALSE,TRUE,TRUE,6,"6,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,23,3,0,26,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17391304347826086,4.521739130434782,NA,2022-03-24,23.987,367.617,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
1,2,53,HR_034,HR_112,R,3,TRUE,TRUE,TRUE,3,"5,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,31,4,0,35,0,67,NA,NA,NA,NA,2,5.24,32,69.79,23,40.65,10,15.51,NA,NA,NA,NA,NA,NA,NA,NA,2.62,2.1809375,1.767391304347826,1.551,NA,NA,NA,2.0298322010869567,0.4723298082598943,2.161290322580645,75.64516129032258,123.33,2022-03-31,23.737,351.041,NA,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
1,2,53,HR_034,HR_112,R,5,FALSE,TRUE,TRUE,3,"5,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,25,0,0,25,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA,2022-03-24,23.206,335.238,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
1,2,53,HR_034,HR_112,R,7,FALSE,TRUE,TRUE,3,"5,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,28,1,0,29,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5357142857142857,15.535714285714285,NA,2022-03-24,21.247,257.529,NA,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
1,2,54,HR_005,HR_149,R,1,TRUE,TRUE,TRUE,1,"1,2,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,2022-04-26,2022-05-05,NA,NA,NA,NA,2022-04-07,29,0,0,29,0,5,NA,NA,NA,NA,1,2.95,1,3.03,2,4.92,1,2.33,NA,NA,NA,NA,NA,NA,NA,NA,2.95,3.03,2.46,2.33,NA,NA,NA,2.6925,0.34912987077399527,0.1724137931034483,5,93.27,2022-04-07,26.362,423.887,NA,2022-04-07,122,148,139,2022-05-05,28,1,1,1,1
1,2,54,HR_005,HR_149,R,2,FALSE,TRUE,TRUE,1,"1,2,4",NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,34,2,0,36,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,54,NA,2022-03-24,24.6,404.836,NA,2022-03-24,125,134,125,2022-04-26,33,1,1,1,1
1,2,54,HR_005,HR_149,R,4,FALSE,TRUE,TRUE,1,"1,2,4",NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,20,1,0,21,4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,52.5,NA,2022-03-24,25.855,430.71,NA,2022-03-24,125,134,125,2022-04-26,33,1,1,1,1
1,2,55,HR_027,HR_119,R,1,FALSE,TRUE,TRUE,5,"1,5,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,18,1,0,19,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9444444444444444,36.94444444444444,NA,2022-03-24,22.953,340.99,NA,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
1,2,55,HR_027,HR_119,R,5,TRUE,TRUE,TRUE,5,"1,5,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,14,1,0,15,0,29,NA,NA,NA,NA,13,41.77,13,43.35,3,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2130769230769234,3.3346153846153848,2.813333333333333,NA,NA,NA,NA,3.1203418803418805,0.2727335427858271,2.0714285714285716,31.071428571428573,53.68,2022-03-24,24.9,383.697,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
1,2,55,HR_027,HR_119,R,8,FALSE,TRUE,TRUE,5,"1,5,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,10,1,0,11,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,24.200000000000003,33.97,2022-03-24,24.411,368.148,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
1,2,56,HR_085,HR_107,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,2022-05-05,NA,NA,NA,NA,2022-03-31,18,0,0,18,1,14,NA,NA,NA,NA,NA,NA,9,24.96,3,3.64,2,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7733333333333334,1.2133333333333334,0.815,NA,NA,NA,1.6005555555555555,1.0349991053851921,0.7777777777777778,14,76.26,2022-03-31,23.548,388.177,NA,2022-03-31,132,141,132,2022-05-05,35,1,1,1,1
1,2,57,HR_133,HR_072,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,19,0,0,19,10,20,NA,NA,NA,NA,13,32.86,4,8.88,2,2.58,1,3.48,NA,NA,NA,NA,NA,NA,NA,NA,2.5276923076923077,2.22,1.29,3.48,NA,NA,NA,2.379423076923077,0.9028679649484621,1.0526315789473684,20,115.22,2022-03-24,15.99,NA,rolled petals,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
1,2,58,HR_133,HR_161,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,21,2,0,23,6,63,NA,NA,NA,NA,NA,NA,50,89.24,3,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7848,1.1233333333333333,NA,NA,NA,NA,1.4540666666666666,0.46772756552886163,3,69,66.77,2022-03-24,19.962,257.983,NA,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
1,2,59,HR_085,HR_035,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,6,0,0,6,4,4,NA,NA,NA,NA,NA,NA,4,17.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.485,NA,NA,NA,NA,NA,4.485,NA,0.6666666666666666,4,29.95,2022-03-31,21.062,278.717,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
1,2,60,HR_090,HR_126,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,21,0,0,21,0,36,NA,NA,NA,NA,2,5.17,23,47.78,4,5.01,7,16.97,NA,NA,NA,NA,NA,NA,NA,NA,2.585,2.077391304347826,1.2525,2.424285714285714,NA,NA,NA,2.084794254658385,0.593921647145287,1.7142857142857142,36,58.09,2022-03-24,17.893,180.732,NA,2022-03-24,97,134,125,2022-04-26,33,1,1,1,1
1,2,61,HR_053,HR_169,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,44,5,0,49,0,70,NA,NA,NA,NA,NA,NA,50,159.59,14,38.1,3,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1918,2.7214285714285715,3.186666666666667,NA,NA,NA,3.033298412698413,0.2700994005880702,1.5909090909090908,77.95454545454545,168.19,2022-03-24,22.75,319.662,NA,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
1,2,62,HR_125,HR_034,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,22,6,0,28,1,36,NA,NA,NA,NA,NA,NA,29,81.99,1,2.31,4,7.6,2,3.55,NA,NA,NA,NA,NA,NA,NA,2.827241379310345,2.31,1.9,1.775,NA,NA,2.2030603448275863,0.4747347628157886,1.6363636363636365,45.81818181818182,72.14,2022-03-31,23.621,350.741,NA,2022-03-31,115,141,132,2022-04-26,26,1,1,1,1
1,2,63,HR_164,HR_201,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,NA,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,13,3,0,16,6,21,NA,NA,NA,NA,6,22.15,14,37.69,NA,NA,1,2.92,NA,NA,NA,NA,NA,NA,NA,NA,3.6916666666666664,2.692142857142857,NA,2.92,NA,NA,NA,3.101269841269841,0.5238377878377448,1.6153846153846154,25.846153846153847,84.65,2022-03-31,21.336,293.717,folding,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
1,2,64,HR_034,HR_080,R,1,TRUE,TRUE,TRUE,1,"1,5,6",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,NA,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-04-07,11,0,0,11,0,11,NA,NA,NA,NA,NA,NA,4,5.05,5,7.37,2,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2625,1.474,0.53,NA,NA,NA,1.0888333333333333,0.49538276446938817,1,11,45.67,2022-04-07,19.642,236.462,NA,2022-03-31,115,141,132,2022-04-26,26,1,1,1,1
1,2,64,HR_034,HR_080,R,5,FALSE,TRUE,TRUE,1,"1,5,6",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,2022-05-16,2022-04-14,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-14,118,155,146,2022-04-26,12,1,1,0,0
1,2,64,HR_034,HR_080,R,6,FALSE,TRUE,TRUE,1,"1,5,6",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,NA,2022-04-26,NA,NA,NA,NA,NA,2022-04-07,5,0,0,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2,NA,2022-04-07,18.468,215.536,NA,2022-04-07,122,148,139,2022-04-26,19,1,1,1,1
1,2,65,HR_155,HR_121,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,8,0,0,8,0,7,NA,NA,NA,NA,NA,NA,6,19.54,1,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2566666666666664,1.28,NA,NA,NA,NA,2.268333333333333,1.3977144041454088,0.875,7,34.69,NA,NA,NA,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
1,2,66,HR_168,HR_101,R,3,TRUE,TRUE,TRUE,3,"6,3,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,7,2,0,9,7,13,NA,NA,NA,NA,NA,NA,NA,NA,2,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,NA,NA,NA,1.58,NA,1.8571428571428572,16.714285714285715,19.72,2022-04-07,19.413,232.687,NA,2022-04-07,122,148,139,2022-04-20,13,1,1,1,1
1,2,66,HR_168,HR_101,R,4,FALSE,TRUE,TRUE,3,"6,3,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,8,3,0,11,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.125,23.375,NA,2022-03-31,23.176,296.976,NA,2022-03-31,115,141,132,2022-04-26,26,1,1,1,1
1,2,66,HR_168,HR_101,R,6,FALSE,TRUE,TRUE,3,"6,3,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,8,1,0,9,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.375,21.375,NA,2022-03-31,21.43,280.588,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,1,1
1,2,67,HR_053,HR_038,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,12,5,0,17,0,8,NA,NA,NA,NA,NA,NA,3,6.57,5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,1.08,NA,NA,NA,NA,1.635,0.7848885271170677,0.6666666666666666,11.333333333333332,45.67,2022-03-31,18.126,201.13,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
1,2,68,HR_005,HR_180,R,2,FALSE,TRUE,TRUE,6,"2,6,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-04-07,12,0,0,12,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,6,NA,2022-04-07,24.663,400.743,NA,2022-04-07,122,148,139,2022-04-26,19,1,1,1,1
1,2,68,HR_005,HR_180,R,6,TRUE,TRUE,TRUE,6,"2,6,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,5,0,0,5,0,8,NA,NA,NA,NA,NA,NA,6,12.15,2,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.025,2.35,NA,NA,NA,NA,2.1875,0.22980970388562807,1.6,8,8.93,2022-04-07,20.628,256.546,NA,2022-04-07,122,148,139,2022-04-20,13,1,1,1,1
