Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,17-May,F_Num_03,Skeleton,Notes
163,5,39,L,G1,BO_134,5,,,,,,,,,,,,,,,
163,5,39,R,G1,BO_154,1,,,,,,,,,,,,,,,
163,5,39,R,G1,BO_154,2,,,,,,,,,,,,,,,
163,5,39,R,G1,BO_154,3,,,,,,,,,,,,,,,
163,5,39,R,G1,BO_154,4,,,,,,,,,,,,,,,
163,5,39,R,G1,BO_154,5,,,,,,,,,,,,,,,
164,5,40,L,G1,BO_060,1,,,,,,,,,,,,,,,
164,5,40,L,G1,BO_060,2,,,,,,,,,,,,,,,
164,5,40,L,G1,BO_060,3,,,,,,,,,,,,,,,
164,5,40,L,G1,BO_060,4,,,,,,,,,,,,,,,
164,5,40,L,G1,BO_060,5,,,,,,,,,,,,,,,
164,5,40,R,G1,BO_034,1,,,,,,,,,,,,,,,
164,5,40,R,G1,BO_034,2,,,,,,,,,,,,,,,
164,5,40,R,G1,BO_034,3,,,,,,,,,,,,,,,
164,5,40,R,G1,BO_034,4,,,,,,,,,,,,,,,
164,5,40,R,G1,BO_034,5,,,,,,,,,,,,,,,
165,5,41,L,G2,BO_090,1,,,,,,,,,,,,,,,
165,5,41,L,G2,BO_090,2,,,,,,,,,,,,,,,
165,5,41,L,G2,BO_090,3,,,,,,,,,,,,,,,
165,5,41,L,G2,BO_090,4,,,,,,,,,,,,,,,
165,5,41,L,G2,BO_090,5,,,,,,,,,,,,,,,
165,5,41,R,G1,BO_191,1,,,,,,,,,,,,,,,
165,5,41,R,G1,BO_191,2,,,,,,,,,,,,,,,
165,5,41,R,G1,BO_191,3,,,,,,,,,,,,,,,
165,5,41,R,G1,BO_191,4,,,,,,,,,,,,,,,
165,5,41,R,G1,BO_191,5,,,,,,,,,,,,,,,
166,5,42,L,G2,BO_037,1,,,,,,,,,,,,,,,
166,5,42,L,G2,BO_037,2,,,,,,,,,,,,,,,
166,5,42,L,G2,BO_037,3,,,,,,,,,,,,,,,
166,5,42,L,G2,BO_037,4,,,,,,,,,,,,,,,
166,5,42,L,G2,BO_037,5,,,,,,,,,,,,,,,
166,5,42,R,G1,BO_127,1,,,,,,,,,,,,,,,
166,5,42,R,G1,BO_127,2,,,,,,,,,,,,,,,
166,5,42,R,G1,BO_127,3,,,,,,,,,,,,,,,
166,5,42,R,G1,BO_127,4,,,,,,,,,,,,,,,
166,5,42,R,G1,BO_127,5,,,,,,,,,,,,,,,
167,5,43,L,G2,BO_070,1,,,,,,,,,,,,,,,
167,5,43,L,G2,BO_070,2,,,,,,,,,,,,,,,
167,5,43,L,G2,BO_070,3,,,,,,,,,,,,,,,
167,5,43,L,G2,BO_070,4,,,,,,,,,,,,,,,
167,5,43,L,G2,BO_070,5,,,,,,,,,,,,,,,
167,5,43,R,G1,BO_014,1,,,,,,,,,,,,,,,
167,5,43,R,G1,BO_014,2,,,,,,,,,,,,,,,
167,5,43,R,G1,BO_014,3,,,,,,,,,,,,,,,
167,5,43,R,G1,BO_014,4,,,,,,,,,,,,,,,
167,5,43,R,G1,BO_014,5,,,,,,,,,,,,,,,
169,6,1,L,G2,BO_051,1,,,,,,,,,,,,,,,
169,6,1,L,G2,BO_051,2,,,,,,,,,,,,,,,
169,6,1,L,G2,BO_051,3,,,,,,,,,,,,,,,
169,6,1,L,G2,BO_051,4,,,,,,,,,,,,,,,
169,6,1,L,G2,BO_051,5,,,,,,,,,,,,,,,
169,6,1,R,G1,BO_185,1,,,,,,,,,,,,,,,
169,6,1,R,G1,BO_185,2,,,,,,,,,,,,,,,
169,6,1,R,G1,BO_185,3,3,,2023-05-05,2023-05-17,,,,,,2023-05-05,4,2,,28-Jun,
169,6,1,R,G1,BO_185,4,,,,,,,,,,,,,,,
169,6,1,R,G1,BO_185,5,,,,,,,,,,,,,,,
170,6,2,L,G1,BO_056,1,,,2023-05-05,2023-05-17,,,,,2023-05-05,,,1,,,
170,6,2,L,G1,BO_056,2,,,,,,,,,,,,,,,
170,6,2,L,G1,BO_056,3,,,,,,,,,,,,,,,
170,6,2,L,G1,BO_056,4,,,,,,,,,,,,,,,
170,6,2,L,G1,BO_056,5,5,,2023-05-05,2023-05-17,,,,,,,1,,,15-Jun,
170,6,2,R,G2,BO_067,1,1,,2023-05-05,2023-05-17,,,,,,2023-05-05,2,2,,28-Jun,in photo it says plant 3? not sure
170,6,2,R,G2,BO_067,2,,,,,,,,,,,,,,,
170,6,2,R,G2,BO_067,3,,,,,,,,,,,,,,,
170,6,2,R,G2,BO_067,4,,,,,,,,,,,,,,,
170,6,2,R,G2,BO_067,5,,,,,,,,,,,,,,,
171,6,3,L,G1,BO_022,1,1,,2023-05-05,2023-05-17,2023-06-01,,,,,2023-05-05,,1,1,28-Jun,
171,6,3,L,G1,BO_022,2,,,,2023-05-17,,,,,2023-05-17,,,1,,,
171,6,3,L,G1,BO_022,3,,,,,,,,,,,,,,,
171,6,3,L,G1,BO_022,4,,,,,,,,,,,,,,,
171,6,3,L,G1,BO_022,5,,,,,,,,,,,,,,,
171,6,3,R,G1,BO_089,1,,2023-04-21,2023-05-05,,,,,,2023-05-05,2023-04-21,,,,,
171,6,3,R,G1,BO_089,2,,,,,,,,,,,,,,,
171,6,3,R,G1,BO_089,3,,,,,,,,,,,,,,,
171,6,3,R,G1,BO_089,4,,,,,,,,,,,,,,,
171,6,3,R,G1,BO_089,5,5,2023-04-21,2023-05-05,,2023-06-01,,,,,,0,,0,15-Jun,
172,6,4,L,G1,BO_158,1,1,,2023-05-05,2023-05-17,,2023-06-15,,,,2023-05-17,,1,1(6/15),28-Jun,
172,6,4,L,G1,BO_158,2,,,,,,,,,,,,,,,
172,6,4,L,G1,BO_158,3,,,2023-05-05,2023-05-17,,,,,2023-05-05,2023-05-05,,5,,,
172,6,4,L,G1,BO_158,4,,,,,,,,,,,,,,,
172,6,4,L,G1,BO_158,5,,,,,,2023-06-15,,,,,,,1(6/15),,
172,6,4,R,G1,BO_182,1,,,,,,,,,,,,,,,
172,6,4,R,G1,BO_182,2,,,,,,,,,,,,,,,
172,6,4,R,G1,BO_182,3,,,,2023-05-17,,,,,2023-05-17,,,2,,,
172,6,4,R,G1,BO_182,4,,,,,,,,,,,,,,,
172,6,4,R,G1,BO_182,5,5,,,2023-05-17,,,,,,2023-05-17,,2,,15-Jun,
173,6,5,L,G1,BO_131,1,,,,,,,,,,,,,,,
173,6,5,L,G1,BO_131,2,,,,,,,,,,,,,,,
173,6,5,L,G1,BO_131,3,3,2023-04-21,2023-05-05,,,,,,,,,,,15-Jun,
173,6,5,L,G1,BO_131,4,,2023-04-21,,,,,,,,2023-04-21,,,,,
173,6,5,L,G1,BO_131,5,,,,,,,,,,,,,,,
173,6,5,R,G2,BO_098,1,,,,,,,,,,,,,,,
173,6,5,R,G2,BO_098,2,,,,,,,,,,,,,,,
173,6,5,R,G2,BO_098,3,,,,,,,,,,,,,,,
173,6,5,R,G2,BO_098,4,,,,,,,,,,,,,,,
173,6,5,R,G2,BO_098,5,,,,,,,,,,,,,,,
174,6,6,L,G2,BO_153,1,,,,,,,,,,,,,,,
174,6,6,L,G2,BO_153,2,,,,,,,,,,,,,,,
174,6,6,L,G2,BO_153,3,,,,,,,,,,,,,,,
174,6,6,L,G2,BO_153,4,,,,,,,,,,,,,,,
174,6,6,L,G2,BO_153,5,,,,,,,,,,,,,,,
174,6,6,R,G1,BO_102,1,,,,,,,,,,,,,,,
174,6,6,R,G1,BO_102,2,,,,,,,,,,,,,,,
174,6,6,R,G1,BO_102,3,,,,,,,,,,,,,,,
174,6,6,R,G1,BO_102,4,,,,,,,,,,,,,,,
174,6,6,R,G1,BO_102,5,,,,,,,,,,,,,,,
175,6,7,L,G2,BO_191,1,1,,2023-05-05,,,,,,,2023-05-05,1,,,1-Jun,
175,6,7,L,G2,BO_191,2,,,,,,,,,,,,,,,
175,6,7,L,G2,BO_191,3,,,,,,,,,,,,,,,
175,6,7,L,G2,BO_191,4,,,,,,,,,,,,,,,
175,6,7,L,G2,BO_191,5,,,,,,,,,,,,,,,
175,6,7,R,G2,BO_050,1,,,,,,,,,,,,,,,
175,6,7,R,G2,BO_050,2,,,,,,,,,,,,,,,
175,6,7,R,G2,BO_050,3,,,,,,,,,,,,,,,
175,6,7,R,G2,BO_050,4,,,,,,,,,,,,,,,
175,6,7,R,G2,BO_050,5,,,,,,,,,,,,,,,
176,6,8,L,G2,BO_072,1,1,2023-04-21,,,2023-06-01,,,,,2023-04-21,0,,0,28-Jun,
176,6,8,L,G2,BO_072,2,,,,,,,,,,,,,,,
176,6,8,L,G2,BO_072,3,,,,,,,,,,,,,,,
176,6,8,L,G2,BO_072,4,,,,,,,,,,,,,,,
176,6,8,L,G2,BO_072,5,,,,,,,,,,,,,,,
176,6,8,R,G1,BO_121,1,,,,,,,,,,,,,,,
176,6,8,R,G1,BO_121,2,2,2023-04-21,2023-05-05,2023-05-17,,,,,,2023-04-21,,2,,28-Jun,doubles maybe connectsd?
176,6,8,R,G1,BO_121,3,,,,,,,,,,,,,,,
176,6,8,R,G1,BO_121,4,,2023-04-21,,,,,,,,,,,,,
176,6,8,R,G1,BO_121,5,,,,,,,,,,,,,,,
177,6,9,L,G1,BO_166,1,1,,2023-05-05,,,,,,,,,,,15-Jun,
177,6,9,L,G1,BO_166,2,,,,,,,,,,,,,,,
177,6,9,L,G1,BO_166,3,,2023-04-21,2023-05-05,,,,,,2023-05-05,,,,,,
177,6,9,L,G1,BO_166,4,,,,,,,,,,,,,,,
177,6,9,L,G1,BO_166,5,,,2023-05-05,2023-05-17,,,,,,2023-05-05,,2,,,
177,6,9,R,G1,BO_087,1,,,,,,,,,,,,,,,
177,6,9,R,G1,BO_087,2,,,,,,,,,,,,,,,
177,6,9,R,G1,BO_087,3,,,,,,,,,,,,,,,
177,6,9,R,G1,BO_087,4,4,2023-04-21,,,,,,,,2023-04-21,,,,15-Jun,
177,6,9,R,G1,BO_087,5,,,2023-05-05,,,,,,2023-05-05,,,,,,
178,6,10,L,G1,BO_195,1,,,,,,,,,,,,,,,
178,6,10,L,G1,BO_195,2,,,,,,,,,,,,,,,
178,6,10,L,G1,BO_195,3,,,,,,,,,,,,,,,
178,6,10,L,G1,BO_195,4,,,,,,,,,,,,,,,
178,6,10,L,G1,BO_195,5,,,,,,,,,,,,,,,
178,6,10,R,G1,BO_034,1,,,,,,,,,,,,,,,
178,6,10,R,G1,BO_034,2,,,,,,,,,,,,,,,
178,6,10,R,G1,BO_034,3,,,,,,,,,,,,,,,
178,6,10,R,G1,BO_034,4,,,,,,,,,,,,,,,
178,6,10,R,G1,BO_034,5,,,,,,,,,,,,,,,
179,6,11,L,G2,BO_015,1,,,,,,,,,,,,,,,
179,6,11,L,G2,BO_015,2,2,2023-04-21,,,,,,,2023-05-17,,,,,1-Jun,
179,6,11,L,G2,BO_015,3,,,,,,,,,,,,,,,
179,6,11,L,G2,BO_015,4,,,,,,,,,,,,,,,
179,6,11,L,G2,BO_015,5,,,,2023-05-17,,,,,,2023-05-17,,1,,,
179,6,11,R,G2,BO_001,1,,,,,,,,,,,,,,,
179,6,11,R,G2,BO_001,2,,2023-04-21,,,,,,,,,,,,,
179,6,11,R,G2,BO_001,3,3,,2023-05-05,,,,,,,2023-05-05,,,,15-Jun,
179,6,11,R,G2,BO_001,4,,,,,,,,,,,,,,,
179,6,11,R,G2,BO_001,5,,,,,,,,,,,,,,,
180,6,12,L,G1,BO_145,1,,,,,,,,,,,,,,,
180,6,12,L,G1,BO_145,2,2,,,,2023-06-01,,,,,,,,1,28-Jun,
180,6,12,L,G1,BO_145,3,,,,,,,,,,,,,,,
180,6,12,L,G1,BO_145,4,,,,,,,,,,,,,,,
180,6,12,L,G1,BO_145,5,,,,,,,,,,,,,,,
180,6,12,R,G1,BO_158,1,,,,,,,,,,,,,,,
180,6,12,R,G1,BO_158,2,,,,,,,,,,,,,,,
180,6,12,R,G1,BO_158,3,,,,,,,,,,,,,,,
180,6,12,R,G1,BO_158,4,4,,,2023-05-17,,,,,,,,,,1-Jun,
180,6,12,R,G1,BO_158,5,,,,,,,,,,,,,,,
181,6,13,L,G1,BO_199,1,1,2023-04-21,2023-05-05,,,,,,,2023-04-21,,,,15-Jun,
181,6,13,L,G1,BO_199,2,,,,,,,,,,,,,,,
181,6,13,L,G1,BO_199,3,,,,,,,,,,,,,,,
181,6,13,L,G1,BO_199,4,,2023-04-21,,,,,,,2023-05-05,,,,,,
181,6,13,L,G1,BO_199,5,,,,,,,,,,,,,,,
181,6,13,R,G2,BO_060,1,,,,,,,,,,,,,,,
181,6,13,R,G2,BO_060,2,,,,,,,,,,,,,,,
181,6,13,R,G2,BO_060,3,3,2023-04-21,,,,,,,,,,,,,
181,6,13,R,G2,BO_060,4,,,,,,,,,,,,,,,
181,6,13,R,G2,BO_060,5,,,,,,,,,,,,,,,
182,6,14,L,G2,BO_061,1,,,,,,,,,,,,,,,
182,6,14,L,G2,BO_061,2,,,,,,,,,,,,,,,
182,6,14,L,G2,BO_061,3,,,,,,,,,,,,,,,
182,6,14,L,G2,BO_061,4,,,,,,,,,,,,,,,
182,6,14,L,G2,BO_061,5,,,,,,,,,,,,,,,
182,6,14,R,G2,BO_130,1,,,,,,,,,,,,,,,
182,6,14,R,G2,BO_130,2,,,,,,,,,,,,,,,
182,6,14,R,G2,BO_130,3,,,,2023-05-17,,,,,2023-05-17,,,,,,
182,6,14,R,G2,BO_130,4,4,,,2023-05-17,,,,,,2023-05-17,,1,,,
182,6,14,R,G2,BO_130,5,,,,,,,,,,,,,,,
183,6,15,L,G2,BO_013,1,,,,,,,,,,,,,,,
183,6,15,L,G2,BO_013,2,,,,,,,,,,,,,,,
183,6,15,L,G2,BO_013,3,,,,,,,,,,,,,,,
183,6,15,L,G2,BO_013,4,,,,,,,,,,,,,,,
183,6,15,L,G2,BO_013,5,,,,,,,,,,,,,,,
183,6,15,R,G2,BO_200,1,,,,,,,,,,,,,,,
183,6,15,R,G2,BO_200,2,,,,,,,,,,,,,,,
183,6,15,R,G2,BO_200,3,,,,,,,,,,,,,,,
183,6,15,R,G2,BO_200,4,,,,,,,,,,,,,,,
183,6,15,R,G2,BO_200,5,,,,,,,,,,,,,,,
184,6,16,L,G1,BO_027,1,,,,,,,,,,,,,,,
184,6,16,L,G1,BO_027,2,,,2023-05-05,,,,,,2023-05-05,,,,,,
184,6,16,L,G1,BO_027,3,3,,2023-05-05,,,,,,,2023-05-05,2,,,15-Jun,
184,6,16,L,G1,BO_027,4,,,,,,,,,,,,,,,
184,6,16,L,G1,BO_027,5,,,,,,,,,,,,,,,
184,6,16,R,G2,BO_043,1,,,,,,,,,,,,,,,
184,6,16,R,G2,BO_043,2,,,,,,,,,,,,,,,
184,6,16,R,G2,BO_043,3,,,,,,,,,,,,,,,
184,6,16,R,G2,BO_043,4,,,,,,,,,,,,,,,
184,6,16,R,G2,BO_043,5,,,,,,,,,,,,,,,
185,6,17,L,G1,BO_201,1,1,2023-04-21,2023-05-05,2023-05-17,,,,,,2023-05-17,1,1,,,
185,6,17,L,G1,BO_201,2,,,2023-05-05,,,,,,2023-05-05,2023-05-05,,,,,
185,6,17,L,G1,BO_201,3,,,,,,,,,,,,,,,
185,6,17,L,G1,BO_201,4,,,,,,,,,,,,,,,
185,6,17,L,G1,BO_201,5,,,,,,,,,,,,,,,
185,6,17,R,G2,BO_100,1,,,,,,,,,,,,,,,
185,6,17,R,G2,BO_100,2,,,,,,,,,,,,,,,
185,6,17,R,G2,BO_100,3,,,,,,,,,,,,,,,
185,6,17,R,G2,BO_100,4,,,,,,,,,,,,,,,
185,6,17,R,G2,BO_100,5,,,,,,,,,,,,,,,
186,6,18,L,G1,BO_167,1,,,,,,,,,,,,,,,
186,6,18,L,G1,BO_167,2,,,,,,,,,,,,,,,
186,6,18,L,G1,BO_167,3,,,,,,,,,,,,,,,
186,6,18,L,G1,BO_167,4,,,,,,,,,,,,,,,
186,6,18,L,G1,BO_167,5,,,,,,,,,,,,,,,
186,6,18,R,G1,BO_048,1,,,,,,,,,,,,,,,
186,6,18,R,G1,BO_048,2,,,,,,,,,2023-05-05,,,,,,plant had fruit
186,6,18,R,G1,BO_048,3,3,,2023-05-05,2023-05-17,,,,,,2023-05-05,1,2,,15-Jun,
186,6,18,R,G1,BO_048,4,,,,,,,,,,,,,,,
186,6,18,R,G1,BO_048,5,,,,,,,,,,,,,,,
187,6,19,L,G1,BO_069,1,1,2023-04-21,2023-05-05,,,,,,,2023-05-05,,,,,Photo also taken 4/21
187,6,19,L,G1,BO_069,2,,,,,,,,,,,,,,,
187,6,19,L,G1,BO_069,3,,,2023-05-05,,,,,,2023-05-05,,,,,,
187,6,19,L,G1,BO_069,4,,,,,,,,,,,,,,,
187,6,19,L,G1,BO_069,5,,,,,,,,,,,,,,,
187,6,19,R,G2,BO_048,1,,,,,,,,,,,,,,,
187,6,19,R,G2,BO_048,2,,,,,,,,,,,,,,,
187,6,19,R,G2,BO_048,3,3,2023-04-21,,,,,,,,2023-04-21,,,,1-Jun,
187,6,19,R,G2,BO_048,4,,,,,,,,,,,,,,,
187,6,19,R,G2,BO_048,5,,,,,,,,,,,,,,,
188,6,20,L,G1,BO_117,1,,,,,,,,,,,,,,,
188,6,20,L,G1,BO_117,2,,,,,,,,,,,,,,,
188,6,20,L,G1,BO_117,3,,,,,,,,,,,,,,,
188,6,20,L,G1,BO_117,4,4,2023-04-21,,,,,,,,,,,,1-Jun,fitness chosen remotely
188,6,20,L,G1,BO_117,5,,,,,,,,,,,,,,,
188,6,20,R,G1,BO_071,1,,2023-04-21,,,,,,,,2023-04-21,,,,,"Photo taken 4/21, not marked until 6/4"
188,6,20,R,G1,BO_071,2,,,,,,,,,,,,,,,
188,6,20,R,G1,BO_071,3,,,,,,,,,,,,,,,
188,6,20,R,G1,BO_071,4,4,,,2023-05-17,,,,,,2023-05-17,,1,,1-Jun,
188,6,20,R,G1,BO_071,5,,,,,,,,,,,,,,,
189,6,21,L,G2,BO_034,1,,,,,,,,,,,,,,,
189,6,21,L,G2,BO_034,2,,,,,,,,,,,,,,,
189,6,21,L,G2,BO_034,3,,,,,,,,,,,,,,,
189,6,21,L,G2,BO_034,4,,,,,,,,,,,,,,,
189,6,21,L,G2,BO_034,5,5,2023-04-21,2023-05-05,,,,,,,2023-04-21,,,,,"fitness chosen remotely, photo taken 4/21, marked 6/4 "
189,6,21,R,G2,BO_182,1,,,,,,,,,,,,,,,
189,6,21,R,G2,BO_182,2,,,,,,,,,,,,,,,
189,6,21,R,G2,BO_182,3,,,,,,,,,,,,,,,
189,6,21,R,G2,BO_182,4,,,,,,,,,,,,,,,
189,6,21,R,G2,BO_182,5,,,,,,,,,,,,,,,
168,6,22,L,G2,BO_052,1,,,,,,,,,,,,,,,
168,6,22,L,G2,BO_052,2,,,,,,,,,,,,,,,
168,6,22,L,G2,BO_052,3,,,,,,,,,,,,,,,
168,6,22,L,G2,BO_052,4,,2023-04-21,,,,,,,,2023-04-21,,,,,
168,6,22,L,G2,BO_052,5,5,,2023-05-05,,,,,,,,,,,15-Jun,
168,6,22,R,G2,BO_031,1,,,,,,,,,,,,,,,
168,6,22,R,G2,BO_031,2,,,,,,,,,,,,,,,
168,6,22,R,G2,BO_031,3,3,2023-04-21,2023-05-05,,,,,,,2023-04-21,1,,,15-Jun,
168,6,22,R,G2,BO_031,4,,,,,,,,,,,,,,,
168,6,22,R,G2,BO_031,5,,,,,,,,,,,,,,,
190,6,23,L,G1,BO_114,1,,,,,,,,,,,,,,,
190,6,23,L,G1,BO_114,2,,,,,,,,,,,,,,,
190,6,23,L,G1,BO_114,3,,,,,,,,,,,,,,,
190,6,23,L,G1,BO_114,4,,,,,,,,,,,,,,,
190,6,23,L,G1,BO_114,5,,,,,,,,,,,,,,,
190,6,23,R,G1,BO_140,1,,,,,,,,,,,,,,,
190,6,23,R,G1,BO_140,2,,,,,,,,,,,,,,,
190,6,23,R,G1,BO_140,3,3,2023-04-21,,,,,,,,2023-04-21,,,,1-Jun,
190,6,23,R,G1,BO_140,4,,,,,,,,,2023-05-05,,,,,,
190,6,23,R,G1,BO_140,5,,,,,,,,,,,,,,,
191,6,24,L,G1,BO_071,1,,,,,,,,,,,,,,,
191,6,24,L,G1,BO_071,2,,,,,,,,,,,,,,,
191,6,24,L,G1,BO_071,3,,,,,,,,,,,,,,,
191,6,24,L,G1,BO_071,4,,,,,,,,,,,,,,,
191,6,24,L,G1,BO_071,5,,,,,,,,,,,,,,,
191,6,24,R,G2,BO_154,1,,,,,,,,,,,,,,,
191,6,24,R,G2,BO_154,2,,,,,,,,,,,,,,,
191,6,24,R,G2,BO_154,3,,,,,,,,,,,,,,,
191,6,24,R,G2,BO_154,4,,,,,,,,,,,,,,,
191,6,24,R,G2,BO_154,5,,,,,,,,,,,,,,,
192,6,25,L,G2,BO_018,1,,,,,,,,,,,,,,,
192,6,25,L,G2,BO_018,2,2,,,2023-05-17,,,,,,,,,,,
192,6,25,L,G2,BO_018,3,,,,,,,,,,,,,,,
192,6,25,L,G2,BO_018,4,,,,,,,,,,,,,,,
192,6,25,L,G2,BO_018,5,,,,,,,,,,,,,,,
192,6,25,R,G2,BO_021,1,,,,,,,,,,,,,,,
192,6,25,R,G2,BO_021,2,,,,,,,,,,,,,,,
192,6,25,R,G2,BO_021,3,,,2023-05-05,,,,,,2023-05-05,,,,,,
192,6,25,R,G2,BO_021,4,,,,,,,,,,,,,,,
192,6,25,R,G2,BO_021,5,5,2023-04-21,2023-05-05,,,,,,,2023-04-21,2,,,15-Jun,
193,6,26,L,G2,BO_190,1,1,,2023-05-05,,,,,,,,,,,15-Jun,
193,6,26,L,G2,BO_190,2,,,,,,,,,,,,,,,
193,6,26,L,G2,BO_190,3,,,,,,,,,,,,,,,
193,6,26,L,G2,BO_190,4,,,,,,,,,,,,,,,
193,6,26,L,G2,BO_190,5,,,,,,,,,,,,,,,
193,6,26,R,G1,BO_025,1,,,,,,,,,,,,,,,
193,6,26,R,G1,BO_025,2,,,,,,,,,,,,,,,
193,6,26,R,G1,BO_025,3,,,,,,,,,,,,,,,
193,6,26,R,G1,BO_025,4,,,,,,,,,,,,,,,
193,6,26,R,G1,BO_025,5,,,,,,,,,,,,,,,
194,6,27,L,G1,BO_120,1,,,,,,,,,2023-05-05,,,,,,
194,6,27,L,G1,BO_120,2,,,,,,,,,,,,,,,
194,6,27,L,G1,BO_120,3,,,,,,,,,,,,,,,
194,6,27,L,G1,BO_120,4,4,2023-04-21,2023-05-05,,,,,,,2023-04-21,,,,1-Jun,
194,6,27,L,G1,BO_120,5,,,,,,,,,,,,,,,
194,6,27,R,G1,BO_029,1,,,,,,,,,2023-05-17,,,,,,
194,6,27,R,G1,BO_029,2,,,,,,,,,,,,,,,
194,6,27,R,G1,BO_029,3,,,,,,,,,,,,,,,
194,6,27,R,G1,BO_029,4,,,,,,,,,,,,,,,
194,6,27,R,G1,BO_029,5,5,,,2023-05-17,,,,,,,,,,,
195,6,28,L,G1,BO_186,1,,,,,,,,,,,,,,,
195,6,28,L,G1,BO_186,2,,,,,,,,,,,,,,,
195,6,28,L,G1,BO_186,3,,,,,,,,,,,,,,,
195,6,28,L,G1,BO_186,4,,,,,,,,,,,,,,,
195,6,28,L,G1,BO_186,5,,,,,,,,,,,,,,,
195,6,28,R,G1,BO_020,1,,,,,,,,,,,,,,,
195,6,28,R,G1,BO_020,2,,,,,,,,,,,,,,,
195,6,28,R,G1,BO_020,3,,,,,,,,,,,,,,,
195,6,28,R,G1,BO_020,4,,,,,,,,,,,,,,,
195,6,28,R,G1,BO_020,5,,,,,,,,,,,,,,,
196,6,29,L,G1,BO_020,1,,,,,,,,,,,,,,,
196,6,29,L,G1,BO_020,2,,,,,,,,,,,,,,,
196,6,29,L,G1,BO_020,3,,,,,,,,,,,,,,,
196,6,29,L,G1,BO_020,4,,,,,,,,,,,,,,,
196,6,29,L,G1,BO_020,5,,,,,,,,,,,,,,,
196,6,29,R,G2,BO_086,1,,,,,,,,,,,,,,,
196,6,29,R,G2,BO_086,2,2,,2023-05-05,,,,,,,,,,,1-Jun,fitness chosen remotely
196,6,29,R,G2,BO_086,3,,,,,,,,,,,,,,,
196,6,29,R,G2,BO_086,4,,,,,,,,,,,,,,,
196,6,29,R,G2,BO_086,5,,,,,,,,,,,,,,,
197,6,30,L,G1,BO_019,1,,,,,,,,,,,,,,,
197,6,30,L,G1,BO_019,2,,,,,,,,,,,,,,,
197,6,30,L,G1,BO_019,3,,,,,,,,,,,,,,,
197,6,30,L,G1,BO_019,4,,,,2023-05-17,,,,,2023-05-17,,,1,,,
197,6,30,L,G1,BO_019,5,5,2023-04-21,,,,,,,,2023-04-21,,,,17-May,
197,6,30,R,G2,BO_032,1,,,,,,,,,,,,,,,
197,6,30,R,G2,BO_032,2,,,,,,,,,,,,,,,
197,6,30,R,G2,BO_032,3,,,,,,,,,,,,,,,
197,6,30,R,G2,BO_032,4,,,,,,,,,,,,,,,
197,6,30,R,G2,BO_032,5,,,,,,,,,,,,,,,
198,6,31,L,G1,BO_161,1,,,,,,,,,,,,,,,
198,6,31,L,G1,BO_161,2,,,,,,,,,,,,,,,
198,6,31,L,G1,BO_161,3,,,,,,,,,,,,,,,
198,6,31,L,G1,BO_161,4,,,,,,,,,2023-05-17,,,,,,
198,6,31,L,G1,BO_161,5,5,2023-04-21,,,,,,,,2023-04-21,,,,15-Jun,
198,6,31,R,G2,BO_099,1,1,2023-04-21,,2023-05-17,,,,,,2023-05-17,,1,,,
198,6,31,R,G2,BO_099,2,,,,,,,,,,,,,,,
198,6,31,R,G2,BO_099,3,,,,,,,,,,,,,,,
198,6,31,R,G2,BO_099,4,,,,,,,,,,,,,,,
198,6,31,R,G2,BO_099,5,,2023-04-21,,,,,,,2023-05-05,2023-04-21,,,,,
199,7,1,L,G2,BO_115,1,,,,,,,,,,,,,,,
199,7,1,L,G2,BO_115,2,,,,,,,,,,,,,,,
199,7,1,L,G2,BO_115,3,,2023-04-21,2023-05-05,,,,,,,,1,,,,
199,7,1,L,G2,BO_115,4,,2023-04-21,2023-05-05,2023-05-17,,,,,2023-05-05,,1,5,,,
199,7,1,L,G2,BO_115,5,5,2023-04-21,2023-05-05,2023-05-17,,,,,,2023-04-21,2,2,,28-Jun,
199,7,1,R,G2,BO_176,1,,,,,,,,,,,,,,,
199,7,1,R,G2,BO_176,2,,,,,,,,,,,,,,,
199,7,1,R,G2,BO_176,3,,,,,,,,,,,,,,,
199,7,1,R,G2,BO_176,4,4,,,,2023-06-02,,,,,2023-06-02,,,2,28-Jun,
199,7,1,R,G2,BO_176,5,,,,,,,,,,,,,,,
200,7,2,L,G1,BO_009,1,,,,,,,,,,,,,,,
200,7,2,L,G1,BO_009,2,,,,,,,,,,,,,,,
200,7,2,L,G1,BO_009,3,,,,,,,,,,,,,,,
200,7,2,L,G1,BO_009,4,,,,,,,,,,,,,,,
200,7,2,L,G1,BO_009,5,,,,,,,,,,,,,,,
200,7,2,R,G2,BO_089,1,,,,,,,,,,,,,,,
200,7,2,R,G2,BO_089,2,,,,,,,,,,,,,,,
200,7,2,R,G2,BO_089,3,,,,,,,,,,,,,,,
200,7,2,R,G2,BO_089,4,,,,,,,,,,,,,,,
200,7,2,R,G2,BO_089,5,5,,2023-05-05,2023-05-17,,,,,2023-06-02,2023-05-17,1,2,,28-Jun,
201,7,3,L,G1,BO_085,1,,,,,,,,,,,,,,,
201,7,3,L,G1,BO_085,2,,,,,,,,,,,,,,,
201,7,3,L,G1,BO_085,3,,,,,,,,,,,,,,,
