Block,Location,Sequence,Co.,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,94,263,3,BB_065,BB_013,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-18,88,109,106,2022-03-25,7,1,1,0,0
2,95,267,2,BB_015,BB_063,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,96,269,5,BB_057,BB_200,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,96,271,5,BB_173,BB_044,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,2022-04-29,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.78,2022-04-02,388.665,24.42,NA,2022-04-02,103,124,121,2022-04-29,27,1,1,0,0
2,97,272,2,BB_197,BB_060,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.47,NA,NA,NA,NA,2022-03-11,88,102,99,2022-03-11,0,1,1,0,0
2,97,274,4,BB_047,BB_071,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.79,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
2,98,275,3,BB_167,BB_110,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-18,288.573,20.97,NA,2022-03-11,81,102,99,2022-03-18,7,1,1,0,0
2,98,276,2,BB_142,BB_086,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.68,2022-04-08,140.685,13.88,NA,2022-04-02,110,124,121,2022-04-08,6,1,1,0,0
2,99,277,5,BB_217,BB_205_A,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,286.699,22.25,NA,2022-03-18,95,109,106,2022-04-02,15,1,1,0,0
2,99,278,5,BB_176,BB_059,R,2,TRUE,TRUE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,1,2,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,NA,NA,NA,2.28,NA,1,3,16.42,NA,NA,NA,NA,2022-03-11,88,102,99,2022-04-02,22,1,1,1,1
2,99,279,3,BB_198,BB_035,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,99,280,3,BB_065,BB_192,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.78,NA,NA,NA,NA,2022-03-11,88,102,99,2022-03-18,7,1,1,1,0
2,101,283,2,BB_182,BB_021,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,7,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,NA,NA,NA,NA,NA,2.142857142857143,NA,7,7,5.22,NA,NA,NA,NA,2022-03-11,88,102,99,2022-03-11,0,1,1,1,1
2,102,285,2,BB_055,BB_183,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.51,NA,NA,NA,NA,2022-03-26,103,117,114,2022-03-26,0,1,1,0,0
2,103,287,5,BB_217,BB_054,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,2022-04-23,2022-04-29,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.75,2022-04-08,286.35,20.98,NA,2022-04-08,116,130,127,2022-04-29,21,1,1,0,0
2,103,288,3,BB_011,BB_215,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-29,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.48,NA,NA,NA,NA,2022-04-29,130,151,148,2022-04-29,0,1,1,1,0
2,103,289,3,BB_144,BB_030,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,2022-04-23,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.05,NA,NA,NA,NA,2022-04-23,131,145,142,2022-04-23,0,1,1,1,0
2,103,290,3,BB_169,BB_181,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,2022-04-23,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-23,124,145,142,2022-04-23,0,1,1,0,0
2,104,291,4,BB_130,BB_048,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,2022-04-23,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3933333333333333,NA,1.3933333333333333,NA,3,3,8.26,2022-04-23,136.049,17.82,NA,2022-04-23,131,145,142,2022-04-23,0,1,1,1,1
2,104,292,3,BB_168,BB_046,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,339.55,22.752,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
2,104,293,5,BB_173,BB_170,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.67,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
2,105,294,2,BB_107,BB_123,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,NA,NA,NA,3.28,NA,4,4,NA,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,1,1
3,106,295,4,BB_047,BB_071,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.72,NA,NA,NA,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,0,0
3,106,296,2,BB_182,BB_103,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-02,1,0,0,1,1,2,NA,NA,NA,NA,NA,NA,2,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.015,NA,NA,NA,NA,NA,2.015,NA,2,2,4.08,2022-04-02,NA,34.51,crumpled,2022-04-02,110,124,121,2022-04-08,6,1,1,1,1
3,107,300,3,BB_115,BB_020,R,3,TRUE,TRUE,TRUE,3,"3,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,0,0
3,108,302,1,BB_213,BB_204,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,1,0
3,108,303,2,BB_196,BB_186,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-18,294.506,23.555,NA,2022-03-18,95,109,106,2022-04-02,15,1,1,0,0
3,109,304,4,BB_125,BB_024,R,8,TRUE,TRUE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.64,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
3,109,305,2,BB_066,BB_087,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
3,109,306,5,BB_108,BB_097,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,111,307,6,BB_171,BB_127,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,NA,NA,2.92,NA,1,2,28.41,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-08,6,1,1,1,1
3,111,308,1,BB_122,BB_027,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.15,NA,NA,NA,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,0,0
3,111,309,5,BB_108,BB_069,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,116,130,127,2022-04-08,0,1,1,0,0
3,112,310,2,BB_107,BB_151,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.94,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-08,6,1,1,0,0
3,112,311,4,BB_099,BB_161,R,8,TRUE,TRUE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,295.352,21.375,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
3,112,313,2,BB_015,BB_218,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.99,NA,NA,NA,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,0,0
3,113,314,2,BB_182,BB_201,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-26,105.845,13.056,NA,2022-03-26,96,117,114,2022-04-02,7,1,1,0,0
3,113,315,3,BB_144,BB_030,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-26,96,117,114,2022-04-08,13,1,1,0,0
3,113,316,5,BB_051,BB_118,R,6,TRUE,TRUE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,193.401,16.48,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
3,114,317,4,BB_099,BB_032,R,7,TRUE,TRUE,TRUE,7,"5,2,7",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-26,NA,17.148,missing petals,2022-03-26,103,117,114,2022-04-02,7,1,1,0,0
3,114,318,3,BB_198,BB_035,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.31,NA,NA,NA,NA,2022-03-11,88,102,99,2022-04-02,22,1,1,0,0
3,115,320,1,BB_194,BB_214,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.53,2022-03-18,251.189,21.504,NA,2022-03-18,95,109,106,2022-04-02,15,1,1,0,0
3,115,321,3,BB_115,BB_077,R,7,TRUE,TRUE,TRUE,7,"1,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,2,0,0,2,0,4,NA,NA,NA,NA,NA,NA,4,12.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1975,NA,NA,NA,NA,NA,3.1975,NA,2,4,6.69,2022-03-18,320.278,25.13,NA,2022-03-18,95,109,106,2022-03-18,0,1,1,1,1
3,116,323,1,BB_023,BB_078,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-08,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.65,2022-04-08,354.3,25.582,NA,2022-04-08,116,130,127,2022-04-08,0,1,1,1,0
3,116,324,3,BB_038,BB_149,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,116,325,4,BB_073,BB_064,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,117,326,1,BB_023,BB_190,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,3,4,2,NA,NA,NA,NA,NA,NA,2,13.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.935,NA,NA,NA,NA,NA,6.935,NA,1,3,NA,NA,NA,NA,NA,2022-03-18,88,109,106,2022-04-02,15,1,1,1,1
3,117,327,4,BB_073,BB_092,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,3,1,0,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,15.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.036666666666666,NA,NA,NA,NA,5.036666666666666,NA,1,4,NA,2022-04-02,376.465,23.825,NA,2022-03-18,95,109,106,2022-04-02,15,1,1,1,1
3,117,328,5,BB_091,BB_098,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,1,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.75,2022-03-18,306.79,22.5,NA,2022-03-18,95,109,106,2022-04-08,21,1,1,1,0
