Transect,Sequence,Recipient,Plant ID,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,# of Anthers,Corolla area (mm^2),Maximum corolla diameter (mm),"Notes (highlight key: purple=HEIC file, orange=something wrong with data, green=where John M left off)",URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,Rosette Diameter (mm),Rosette Radius (center to tip of farthest extruding leaf),Units
9,1128,BO_148,8,https://drive.google.com/file/d/1wH2aWmwIXrmsNeO7t2T2dS4mOjjvMtp0/view?usp=sharing,2022-03-25,,238.877,21.016,,https://drive.google.com/file/d/1WBZJkg6YIkcrPW0WjyBH4VDEo8NlDNoy/view?usp=sharing,2022-03-17,,,
9,1129,BO_024,1,https://drive.google.com/file/d/1wCCqM7vIljUBocnlHNKY0A68wNmg2sZO/view?usp=sharing,2022-03-25,,151.088,16.864,petals a bit disfigured,https://drive.google.com/file/d/1wCOXqvRj5o-Yph3OtuyXph5vCwYyZhDp/view?usp=sharing,2022-03-25,,,
9,1129,BO_024,2,,,,,,,,,,,
9,1130,BO_024,3,https://drive.google.com/file/d/1w9f6xNGNMcbq3d4lsqBMC_--GVIFXPaw/view?usp=sharing,2022-03-25,,,,some petals crumpled,https://drive.google.com/file/d/1wAGMYQt3lpnabNWfHjDSCJEk98Usk-XK/view?usp=sharing,2022-03-25,,,
9,1130,BO_024,4,,,,,,,,,,,
9,1131,BO_024,5,,,,,,,https://drive.google.com/file/d/14dzUBc72zLuNlV9BGmwFnk_p-WmeFpYm/view?usp=sharing,2022-04-08,,,
9,1131,BO_024,6,,,,,,,,,,,
9,1132,BO_024,7,,,,,,,,,,,
9,1132,BO_024,8,,,,,,,,,,,
9,1133,BO_090,1,,,,,,,,,,,
9,1133,BO_090,2,,,,,,,https://drive.google.com/file/d/1w5obxxMi-StdZimVU8sZCTE_loL7XzqV/view?usp=sharing,2022-03-25,,,
9,1134,BO_090,3,https://drive.google.com/file/d/1LpvXH65ou6X6FM1GEdRZ5IXyPFxsbd6C/view?usp=sharing,2022-04-01,,333.37,24.199,,https://drive.google.com/file/d/19_J6JwU70uVQqBVeEIHdlI2EsN4vOhzy/view?usp=sharing,2022-03-25,,,
9,1134,BO_090,4,,,,,,,,,,,
9,1135,BO_090,5,,,,,,,,,,,
9,1135,BO_090,6,,,,,,,,,,,
9,1136,BO_090,7,,,,,,,,,,,
9,1136,BO_090,8,,,,,,,,,,,
9,1137,BO_004,1,https://drive.google.com/file/d/1vx664MNZe_zvcyaDD6z2A6uLm0A1556n/view?usp=sharing,2022-03-25,,413.576,26.509,,https://drive.google.com/file/d/1vnfm4fm9EUETeNl3fT0FGLJ29jyNXh4R/view?usp=sharing,2022-03-25,,,
9,1137,BO_004,2,,,,,,,,,,,
9,1138,BO_004,3,,,,,,,https://drive.google.com/file/d/1vbZpp4DPkL9ZbkR-C89pnWyuzQFmKDm_/view?usp=sharing,2022-03-25,,,
9,1138,BO_004,4,,,,,,,,,,,
9,1139,BO_004,5,,,,,,,,,,,
9,1139,BO_004,6,,,,,,,,,,,
9,1140,BO_004,7,,,,,,,,,,,
9,1140,BO_004,8,,,,,,,,,,,
9,1141,BO_155,1,,,,,,,,,,,
9,1141,BO_155,2,,,,,,,,,,,
9,1142,BO_155,3,,,,,,,,,,,
9,1142,BO_155,4,,,,,,,,,,,
9,1143,BO_155,5,,,,,,,,,,,
9,1143,BO_155,6,https://drive.google.com/file/d/1Un3UJgqoi_Bh_2OHA0RiGZdYubFPqoyO/view?usp=sharing,2022-04-08,,208.346,19.188,,https://drive.google.com/file/d/17NyVPUGJhdChmeeD-FzIxvV4Y5TU-hjn/view?usp=sharing,2022-04-08,,,
9,1144,BO_155,7,,,,,,,,,,,
9,1144,BO_155,8,https://drive.google.com/file/d/1rwV2w4MMWT2aY_obctQlgTpBpD_mzJFD/view?usp=sharing,2022-04-01,,208.995,19.152,,https://drive.google.com/file/d/1geiejApQGmLYQ4TGaeiZAxcHl-7u6F5o/view?usp=sharing,2022-03-25,,,
9,1145,BO_135,1,,,,,,,,,,,
9,1145,BO_135,2,,,,,,,,,,,
9,1146,BO_135,3,,,,,,,,,,,
9,1146,BO_135,4,,,,,,,,,,,
9,1147,BO_135,5,https://drive.google.com/file/d/1vXhSB_TfU-GZp3gR5SUvWq0yXCWdEw2T/view?usp=sharing,2022-03-25,,334.226,25.099,,https://drive.google.com/file/d/1vatp4emoRA3siyOW3glIZR9DDIJnJBvy/view?usp=sharing,2022-03-25,,,
9,1147,BO_135,6,,,,,,,,,,,
9,1148,BO_135,7,https://drive.google.com/file/d/1W5q2Y2ldvz7ULdm9J-ziJXU8THdUtqQ2/view?usp=sharing,2022-03-17,,366.946,26.231,minor folding,https://drive.google.com/file/d/1WBYAgUo3Me7XPC-Wg_GnRnTsz7g43oa3/view?usp=sharing,2022-03-17,,,
9,1148,BO_135,8,,,,,,,,,,,
9,1149,BO_131,1,,,,,,,,,,,
9,1149,BO_131,2,,,,,,,,,,,
9,1150,BO_131,3,https://drive.google.com/file/d/1NrQnZi2O9TUdwgjE3xYFZU1KrCkIPRoF/view?usp=sharing,2022-04-01,,270.388,21.468,,https://drive.google.com/file/d/1V-BbLi3NvjsQWvfK7O_i2SNckN-P-G0j/view?usp=sharing,,,,
9,1150,BO_131,4,,,,,,,,,,,
9,1151,BO_131,5,,,,,,,,,,,
9,1151,BO_131,6,,,,,,,,,,,
9,1152,BO_131,7,,,,,,,,,,,
9,1152,BO_131,8,https://drive.google.com/file/d/1BSZQUVo5mzlSaN45dttAZ-gYgmEhic5j/view?usp=sharing,2022-04-08,,260.087,22.252,,https://drive.google.com/file/d/1wvaER7xusQgwUQ-29vaMPpchwAKy8Ddh/view?usp=sharing,2022-04-01,,,
9,1153,BO_124,1,,,,,,,,,,,
9,1153,BO_124,2,https://drive.google.com/file/d/1ntHTQLa7uRUNvHuTupBVJtk0Vjf67xz0/view?usp=sharing,2022-04-01,,211.113,19.792,,https://drive.google.com/file/d/1vyxZPeYx0ARV61zHIiMsFx-MN7B0DYx4/view?usp=sharing,,,,
9,1154,BO_124,3,,,,,,,,,,,
9,1154,BO_124,4,,,,,,,,,,,
9,1155,BO_124,5,,,,,,,,,,,
9,1155,BO_124,6,,,,,,,,,,,
9,1156,BO_124,7,,,,,,,,,,,
9,1156,BO_124,8,,,,,,,,,,,
9,1157,BO_021,1,,,,,,,,,,,
9,1157,BO_021,2,https://drive.google.com/file/d/13EqZ8H2ffJPlwn0PFCmBpyV1Zzsy6PX1/view?usp=sharing,2022-04-08,,291.353,20.626,,https://drive.google.com/file/d/1AF9Mb_Qgm6lzTAAojrBJa8CFp7KfOoQL/view?usp=sharing,2022-04-08,,,
9,1158,BO_021,3,,,,,,,,,,,
9,1158,BO_021,4,,,,,,,,,,,
9,1159,BO_021,5,,,,,,,,,,,
9,1159,BO_021,6,,,,,,,,,,,
9,1160,BO_021,7,https://drive.google.com/file/d/1H4rA9rJCWFUyTfxcS151k2dU0hQJaJ4M/view?usp=sharing,2022-04-08,,,15.991,missing petals,https://drive.google.com/file/d/1yk70u9oTMvOHJpIPF_jSp8tUSe7nN8--/view?usp=sharing,2022-04-08,,,
9,1160,BO_021,8,,,,,,,https://drive.google.com/file/d/1EbZe_T29wDEohPj-VMeB11vs3tv6Qv0D/view?usp=sharing,2022-04-08,,,
9,1161,BO_158,1,,,,,,,,,,,
9,1161,BO_158,2,,,,,,,,,,,
9,1162,BO_158,3,,,,,,,,,,,
9,1162,BO_158,4,,,,,,,,,,,
9,1163,BO_158,5,,,,,,,,,,,
9,1163,BO_158,6,,,,,,,,,,,
9,1164,BO_158,7,,,,,,,,,,,
9,1164,BO_158,8,,,,,,,,,,,
9,1165,BO_047,1,,,,,,,,,,,
9,1165,BO_047,2,,,,,,,,,,,
9,1166,BO_047,3,,,,,,,,,,,
9,1166,BO_047,4,,,,,,,,,,,
9,1167,BO_047,5,,,,,,,,,,,
9,1167,BO_047,6,,,,,,,,,,,
9,1168,BO_047,7,,,,,,,,,,,
9,1168,BO_047,8,,,,,,,,,,,
9,1169,BO_019,1,,,,,,,,,,,
9,1169,BO_019,2,,,,,,,,,,,
9,1170,BO_019,3,,,,,,,,,,,
9,1170,BO_019,4,,,,,,,,,,,
9,1171,BO_019,5,,,,,,,,,,,
9,1171,BO_019,6,,,,,,,,,,,
9,1172,BO_019,7,,,,,,,,,,,
9,1172,BO_019,8,,,,,,,,,,,
10,1173,BO_027,1,https://drive.google.com/file/d/1gqFD7QasFj7j0ckKrS3OiZX4hqLfI0iw/view?usp=sharing,2022-03-25,,386.48,25.401,,https://drive.google.com/file/d/1h2YQSrGQeOQrIfkJTFv0mTVbtRSPtJh5/view?usp=sharing,,,,
10,1173,BO_027,2,,,,,,,,,,,
10,1174,BO_027,3,,,,,,,,,,,
10,1174,BO_027,4,,,,,,,,,,,
10,1175,BO_027,5,,,,,,,,,,,
10,1175,BO_027,6,https://drive.google.com/file/d/1ge-UyKqUxVPwh2enLHbkXwEF1X9nTPMs/view?usp=sharing,2022-04-08,,315.703,21.77,,https://drive.google.com/file/d/13XT0qXK4ATyo0J049bRk_67Lw_77IFV8/view?usp=sharing,2022-04-01,,,
10,1176,BO_027,7,,,,,,,,,,,
10,1176,BO_027,8,,,,,,,,,,,
10,1177,BO_043,1,,,,,,,,,,,
10,1177,BO_043,2,,,,,,,,,,,
10,1178,BO_043,3,,,,,,,,,,,
10,1178,BO_043,4,https://drive.google.com/file/d/1ggOaNOqsGCY41oNRVA2jO3jkCnm4QXSR/view?usp=sharing,2022-03-25,,381.289,24.699,,https://drive.google.com/file/d/1gnry3_3uTV_5GREM4DhfpNq4-e-LJpEX/view?usp=sharing,,,,
10,1179,BO_043,5,,,,,,,,,,,
10,1179,BO_043,6,,,,,,,,,,,
10,1180,BO_043,7,,,,,,,,,,,
10,1180,BO_043,8,,,,,,,,,,,
10,1181,BO_149,1,,,,,,,,,,,
10,1181,BO_149,2,,,,,,,,,,,
10,1182,BO_149,3,https://drive.google.com/file/d/16p0nT40mXwk42pqcEgkspZshcMqcryNx/view?usp=sharing,2022-04-01,,300.507,22.964,,https://drive.google.com/file/d/1diwf_Nr1KmgNRJ3jR1JdCb0ASc3wwewa/view?usp=sharing,,,,
10,1182,BO_149,4,,,,,,,,,,,
10,1183,BO_149,5,https://drive.google.com/file/d/1aXCTWj4QviJXQ6gW4L0yJjtA2Q-1xpNS/view?usp=sharing,2022-04-01,,460.875,27.281,,https://drive.google.com/file/d/1yQndAibqUw5HQlZHw_srz6NFeBXCybNZ/view?usp=sharing,2022-04-01,,,
10,1183,BO_149,6,https://drive.google.com/file/d/1gWHRVcnCkQp-ifHbtCWX4sRlfQQHI4kt/view?usp=sharing,2022-03-25,,454.798,27.016,,https://drive.google.com/file/d/1gZVsst2FBzHYG8qd5EME_Qmp-C081nsd/view?usp=sharing,2022-03-25,,,
10,1184,BO_149,7,,,,,,,,,,,
10,1184,BO_149,8,,,,,,,,,,,
10,1185,BO_018,1,,,,,,,,,,,
10,1185,BO_018,2,https://drive.google.com/file/d/1gR1FdE-lHD-t6JgEHtsTkrj2eZ8IuPBf/view?usp=sharing,2022-03-25,,373.68,23.823,,https://drive.google.com/file/d/1gVaMkNf4sDnENRsa8RR4uo-yVjzIYw52/view?usp=sharing,2022-03-25,,,
10,1186,BO_018,3,,,,,,,,,,,
10,1186,BO_018,4,https://drive.google.com/file/d/1rBtnE8bDPQ2qSYlGDq-SpYWNt8QQyNZb/view?usp=sharing,2022-04-01,,248.65,20.039,,https://drive.google.com/file/d/1MNagLlH6v6zhOWCrEkM39RJY1cF4CEav/view?usp=sharing,2022-03-25,,,
10,1187,BO_018,5,https://drive.google.com/file/d/1gPSw8BGgk3auopwNPmzBYwau0YgMiGvW/view?usp=sharing,2022-03-25,,194.641,19.089,,https://drive.google.com/file/d/1gQaCBVEw7iSDhK7LqovxMv2G4p9e9G2Q/view?usp=sharing,2022-03-25,,,
10,1187,BO_018,6,,,,,,,,,,,
10,1188,BO_018,7,,,,,,,,,,,
10,1188,BO_018,8,https://drive.google.com/file/d/1gI-iSlpn6wGDxdfn1PZqRzoKcjvaxmCm/view?usp=sharing,2022-03-25,,250.706,21.931,,https://drive.google.com/file/d/1gOMswreNIDyUhL86Ps5buasWhXGJJulY/view?usp=sharing,2022-03-25,,,
10,1189,BO_080,1,https://drive.google.com/file/d/1FpeYFIDBUa1UyaKwS7Akh6_i0asyl7d3/view?usp=sharing,2022-04-08,,278.379,22.379,,https://drive.google.com/file/d/1gGtdbtF4Yg5VxMp1dPwOP3tJ2bapnbO6/view?usp=sharing,2022-03-25,,,
10,1189,BO_080,2,,,,,,,,,,,
10,1190,BO_080,3,https://drive.google.com/file/d/1gB41xHCbINOd6FLrHb4UFPGqbNgVAv74/view?usp=sharing,2022-03-25,,160.526,16.665,,https://drive.google.com/file/d/1gEbRoQZuKg6aFK56kgDs2W906fcHymHO/view?usp=sharing,2022-03-25,,,
10,1190,BO_080,4,https://drive.google.com/file/d/1g0mN9qb9_VhYrV48Vc4VXmViXIOdwon4/view?usp=sharing,2022-03-25,,223.184,19.827,,https://drive.google.com/file/d/1gA4Eb5zGbJOnrN-0yGj6K2OxN2f8AtFE/view?usp=sharing,2022-03-25,,,
10,1191,BO_080,5,,,,,,,,,,,
10,1191,BO_080,6,,,,,,,,,,,
10,1192,BO_080,7,,,,,,,,,,,
10,1192,BO_080,8,,,,,,,,,,,
10,1193,BO_098,1,https://drive.google.com/file/d/1ftnCpa6HsmKOcczENUY8Q0YefsGA8W59/view?usp=sharing,2022-03-25,,202.803,19.073,,https://drive.google.com/file/d/1fx4S8rwYLQO11er7IgZGJMIz7AwvEv9S/view?usp=sharing,2022-03-25,,,
10,1193,BO_098,2,,,,,,,,,,,
10,1194,BO_098,3,https://drive.google.com/file/d/1fisoe_xDps_gTamD6XeJsG327HrF9z7x/view?usp=sharing,2022-03-25,,211.907,20.761,,https://drive.google.com/file/d/1fn5XqoIizNwgzKIFwVCBo11jgYk4FUyG/view?usp=sharing,2022-03-25,,,
10,1194,BO_098,4,,,,,,,,,,,
10,1195,BO_098,5,,,,,,,,,,,
10,1195,BO_098,6,,,,,,,,,,,
10,1196,BO_098,7,,,,,,,,,,,
10,1196,BO_098,8,,,,,,,,,,,
10,1197,BO_169,1,,,,,,,,,,,
10,1197,BO_169,2,,,,,,,,,,,
10,1198,BO_169,3,https://drive.google.com/file/d/1fXMLj6hxD4oQbHC5DqzEuJOKqx-a1HpZ/view?usp=sharing,2022-03-25,,360.904,23.568,,https://drive.google.com/file/d/1f_NGHmE-TBefWT-qd0dKJJXbsJKxGhH4/view?usp=sharing,2022-03-25,,,
10,1198,BO_169,4,,,,,,,,,,,
10,1199,BO_169,5,https://drive.google.com/file/d/164rgL9fAiDuNk-gSy9gAxg6pE-n8HO55/view?usp=sharing,2022-04-01,,345.81,23.421,,https://drive.google.com/file/d/1zefNNw-fbpbisK4PPWeGGERMVMPqSeds/view?usp=sharing,,,,
10,1199,BO_169,6,,,,,,,,,,,
10,1200,BO_169,7,https://drive.google.com/file/d/1fWC-tMy3ncfMG0z1q0pw2GBIAL-5etrO/view?usp=sharing,2022-03-25,,327.655,24.827,,https://drive.google.com/file/d/1fWOUmecODh_9GDFuwzRnVkq1yfuLXAcD/view?usp=sharing,2022-03-25,,,
10,1200,BO_169,8,,,,,,,,,,,
10,1201,BO_089,1,,,,,,,,,,,
10,1201,BO_089,2,https://drive.google.com/file/d/1UTdVJZne6zgArDEMcEFgyPUAgv-fjxtX/view?usp=sharing,2022-04-01,,355.419,23.024,,https://drive.google.com/file/d/1fPoCFf4NkhptkD9UnnDHtxfSSjSTqZTE/view?usp=sharing,2022-03-25,,,
10,1202,BO_089,3,,,,,,,,,,,
10,1202,BO_089,4,,,,,,,,,,,
10,1203,BO_089,5,,,,,,,,,,,
10,1203,BO_089,6,https://drive.google.com/file/d/1p5cLkgJMXhSBu_VCjpc8aVWx_MMIzPAS/view?usp=sharing,2022-04-01,,376.999,24.089,,https://drive.google.com/file/d/18ftWuZ3kZERd67fuFVmTd6M0qVHjxkVC/view?usp=sharing,,,,
10,1204,BO_089,7,,,,,,,,,,,
10,1204,BO_089,8,,,,,,,,,,,
10,1205,BO_085,1,,,,,,,,,,,
10,1205,BO_085,2,https://drive.google.com/file/d/1h-byKfxOPEuZV7a-uLReuhZR4wtCqI_O/view?usp=sharing,2022-04-08,,451.94,27.942,,https://drive.google.com/file/d/1qepNLZ03N-oGM7yeEkneWtwNpSP1DYs4/view?usp=sharing,2022-04-08,,,
10,1206,BO_085,3,,,,,,,,,,,
10,1206,BO_085,4,,,,,,,,,,,
10,1207,BO_085,5,,,,,,,,,,,
10,1207,BO_085,6,,,,,,,,,,,
10,1208,BO_085,7,https://drive.google.com/file/d/13e2G4FM1VMMkIbdnaqQ7jiZoTEkYYcVF/view?usp=sharing,2022-04-01,,368.587,24.218,,https://drive.google.com/file/d/1E-8lAFpNnJHceAS-gOxUtgFL4IWvIE3J/view?usp=sharing,,,,
10,1208,BO_085,8,,,,,,,,,,,
10,1209,BO_045,1,https://drive.google.com/file/d/1fOVDPDFFB3MvkdKFDcwYBsfAxW52cpgG/view?usp=sharing,2022-03-25,,212.196,20.007,,https://drive.google.com/file/d/1fOXPQDjGT2vTRcKjzkP0rZGHgLOsV-j8/view?usp=sharing,2022-03-25,,,
10,1209,BO_045,2,,,,,,,,,,,
10,1210,BO_045,3,,,,,,,,,,,
10,1210,BO_045,4,,,,,,,,,,,
10,1211,BO_045,5,,,,,,,,,,,
10,1211,BO_045,6,https://drive.google.com/file/d/1mvliMvucEZNgVNO_B2_5z3-sBzsCX2s6/view?usp=sharing,2022-04-01,,381.538,28.386,,https://drive.google.com/file/d/1SGp2j2LG-_Cr_1M5-AHpqU7EewsieqaX/view?usp=sharing,,,,
10,1212,BO_045,7,,,,,,,,,,,
10,1212,BO_045,8,,,,,,,,,,,
10,1213,BO_189,1,,,,,,,,,,,
10,1213,BO_189,2,,,,,,,,,,,
10,1214,BO_189,3,https://drive.google.com/file/d/1fI3n5Pf6fnb7gkJXjZag9ehgFNphsH8l/view?usp=sharing,2022-03-25,,197.378,17.49,,https://drive.google.com/file/d/1fLLWQq_NrOApOKKLjCCMVA8WnlJc9R_6/view?usp=sharing,2022-03-25,,,
10,1214,BO_189,4,https://drive.google.com/file/d/1fCXnCDQH60KNFmz5WsoUVyxZVLMqGSQu/view?usp=sharing,2022-03-25,,267.413,21.23,,https://drive.google.com/file/d/1fEaDCn7XSEEZm8V_746BbJjZR1Nhgkyd/view?usp=sharing,2022-03-25,,,
10,1215,BO_189,5,https://drive.google.com/file/d/11M7DQpiMDu1Em3rmcXf9_OP6DOfRgmpv/view?usp=sharing,2022-04-08,,,,flower crumpled,,,,,
10,1215,BO_189,6,,,,,,,,,,,
10,1216,BO_189,7,,,,,,,,,,,
10,1216,BO_189,8,,,,,,,,,,,
10,1217,BO_126,1,,,,,,,,,,,
10,1217,BO_126,2,,2022-04-01,,,,,https://drive.google.com/file/d/1Kz33sHsxgLDJDGfObDTOb9bBwGLnnXpL/view?usp=sharing,,,,
10,1218,BO_126,3,,,,,,,,,,,
10,1218,BO_126,4,,2022-03-25,,,,,https://drive.google.com/file/d/1f6D4sFR_H1ky-5r2cXyIpdn55YB8tELJ/view?usp=sharing,2022-03-25,,,
10,1219,BO_126,5,,,,,,,,,,,
10,1219,BO_126,6,https://drive.google.com/file/d/1f8Ed1retFFwr9DDdIQUaQp9aGE9dtzuc/view?usp=sharing,2022-03-25,,255.763,20.969,,https://drive.google.com/file/d/1fBiHhKSKf-ElLwHlX4MxRyW3QzMrYrkr/view?usp=sharing,2022-03-25,,,
10,1220,BO_126,7,,,,,,,,,,,
10,1220,BO_126,8,,,,,,,,,,,
10,1221,BO_195,1,,,,,,,,,,,
10,1221,BO_195,2,,,,,,,,,,,
10,1222,BO_195,3,,,,,,,,,,,
10,1222,BO_195,4,https://drive.google.com/file/d/1fhUH4G1ArqKRaL3Y96leVN63iApDu2Xt/view?usp=sharing,2022-04-13,4,,,,,,,,
10,1223,BO_195,5,,,,,,,,,,,
10,1223,BO_195,6,https://drive.google.com/file/d/1YZKuA3xS-0hubi4DYSlG2pcAfitRym8Z/view?usp=sharing,2022-04-01,,330.711,24.093,,https://drive.google.com/file/d/1f0Cz5vNuS09v168ZwCs1RZbkNs6OuSYH/view?usp=sharing,2022-04-01,,,
10,1224,BO_195,7,https://drive.google.com/file/d/1ez8e-AMqyvXc2lWbroO0D_qXKrkE_o2L/view?usp=sharing,2022-03-25,,285.881,21.25,,,,,,
10,1224,BO_195,8,https://drive.google.com/file/d/13PHC9yj8AVC6DksBBA7MJ4S8ZssBIbGQ/view?usp=sharing,2022-04-01,,219.525,18.943,,https://drive.google.com/file/d/1mG2il0k0nCcoCH7Mcr4wUv8oXOb0nhN9/view?usp=sharing,2022-04-01,,,
10,1225,BO_052,1,,,,,,,,,,,
10,1225,BO_052,2,https://drive.google.com/file/d/16H3ugcBYUgmlJG2xT9McJMG4effAFEYt/view?usp=sharing,2022-04-01,,385.175,24.343,,https://drive.google.com/file/d/19RlHdJencfRoEpyOscWpg3bzS1bBQsIW/view?usp=sharing,2022-04-01,,,
10,1226,BO_052,3,,,,,,,,,,,
10,1226,BO_052,4,https://drive.google.com/file/d/1ewlVBV1jgXNtkEIN09R0HvHHckLwaDbb/view?usp=sharing,2022-03-25,,376.947,24.135,,https://drive.google.com/file/d/1exR3S-LmB-F5AmvOYO9mhEJMpZcuwAEa/view?usp=sharing,2022-03-25,,,
10,1227,BO_052,5,,,,,,,,,,,
10,1227,BO_052,6,,2022-03-25,,,,,https://drive.google.com/file/d/1et7e3i2Xs8CGFlnPPxQWeOBi05Gi-gST/view?usp=sharing,2022-03-25,,,
10,1228,BO_052,7,https://drive.google.com/file/d/1ejZkiFYtytg8zwstyUyU8dVJcQe1Rk99/view?usp=sharing,2022-03-25,,293.406,21.502,,https://drive.google.com/file/d/1eqTjd14vlyjnbFETYMsNbDk6PBRZHAO3/view?usp=sharing,2022-03-25,,,
10,1228,BO_052,8,,,,,,,,,,,
10,1229,BO_054,1,https://drive.google.com/file/d/10IlXWGyRL8aKvWz5Wbr8inTsKEu7qG3z/view?usp=sharing,2022-04-08,,386.214,25.102,,https://drive.google.com/file/d/15QHj0aS7c2wjPXUIccQ3t-RBO8e-ajaK/view?usp=sharing,2022-04-01,,,
10,1229,BO_054,2,,,,,,,,,,,
10,1230,BO_054,3,,,,,,,,,,,
10,1230,BO_054,4,,,,,,,,,,,
10,1231,BO_054,5,,,,,,,,,,,
10,1231,BO_054,6,,,,,,,,,,,
10,1232,BO_054,7,,,,,,,,,,,
10,1232,BO_054,8,https://drive.google.com/file/d/17DBuOZXkQvHltPMRHljMPPZxb7WzKMmk/view?usp=sharing,2022-04-01,,,24.672,petals missing,https://drive.google.com/file/d/1oDA3azQeZfZ7jjn2W4HcM3JxYAaxBi7v/view?usp=sharing,,,,
10,1233,BO_028,1,,,,,,,,,,,
10,1233,BO_028,2,,,,,,,,,,,
10,1234,BO_028,3,,,,,,,,,,,
10,1234,BO_028,4,,,,,,,,,,,
10,1235,BO_028,5,,,,,,,,,,,
10,1235,BO_028,6,https://drive.google.com/file/d/1qlpVhi-GLGm1YHaTIxhlstIbFwiftD7N/view?usp=sharing,2022-04-01,,234.716,19.269,,https://drive.google.com/file/d/1tZPGomYv5-XrN9CFJWCGWb4AWhDIR4dx/view?usp=sharing,2022-04-01,,,
10,1236,BO_028,7,,,,,,,,,,,
10,1236,BO_028,8,,,,,,,,,,,
10,1237,BO_201,1,,,,,,,,,,,
10,1237,BO_201,2,https://drive.google.com/file/d/1W_QJOwhcbPLEcRFzXQIXiG1m6pp32heN/view?usp=sharing,2022-04-01,,181.856,18.307,,https://drive.google.com/file/d/180wLu2sxOkFdKtl7VR4Ir3By00jRdxJF/view?usp=sharing,2022-04-01,,,
10,1238,BO_201,3,,,,,,,,,,,
10,1238,BO_201,4,,,,,,,,,,,
10,1239,BO_201,5,https://drive.google.com/file/d/1efVfEvBeE_7n1Q5r4R5nvv7spGUyRk4G/view?usp=sharing,2022-03-25,,242.371,19.376,,https://drive.google.com/file/d/1ehdO4TCkmAUDp0vvLoduc_0vigjgz3PE/view?usp=sharing,2022-03-25,,,
10,1239,BO_201,6,,,,,,,,,,,
10,1240,BO_201,7,,2022-03-25,,,,,https://drive.google.com/file/d/1edocFH6lZcONcBAuONOiXnfePNNWaPI_/view?usp=sharing,2022-03-25,,,
10,1240,BO_201,8,,,,,,,,,,,
10,1241,BO_171,1,,,,,,,,,,,
10,1241,BO_171,2,,,,,,,,,,,
10,1242,BO_171,3,https://drive.google.com/file/d/15_IX6Oqc2xkX3bhe-IrrSLEQ-tiZ3LIs/view?usp=sharing,2022-04-01,,247.575,19.786,,https://drive.google.com/file/d/13bDexu6pXmcgOo93nthIeQfjHsws1F5E/view?usp=sharing,2022-04-01,,,
10,1242,BO_171,4,,,,,,,,,,,
10,1243,BO_171,5,,2022-03-25,,,,,https://drive.google.com/file/d/1ecwT6MqBI6AIAhC1l3-sve1s4n_kXHi7/view?usp=sharing,2022-03-25,,,
10,1243,BO_171,6,,,,,,,,,,,
10,1244,BO_171,7,,,,,,,,,,,
10,1244,BO_171,8,,,,,,,,,,,
10,1245,BO_091,1,,,,,,,,,,,
10,1245,BO_091,2,,,,,,,,,,,
10,1246,BO_091,3,,,,,,,,,,,
10,1246,BO_091,4,,,,,,,,,,,
10,1247,BO_091,5,https://drive.google.com/file/d/1W14LfKm4OV7J9zJRqauhocxF4Ohr2q_d/view?usp=sharing; https://drive.google.com/file/d/1eYVeOqk-pzwxIsXnmL9roeZJRYoekGU0/view?usp=sharing,2022-03-25,,336.027,23.852,,https://drive.google.com/file/d/1W2E2v_JKKzKcEPkxQozBMPMlmOvZPt7Q/view?usp=sharing,2022-03-17,,,
10,1247,BO_091,6,https://drive.google.com/file/d/1YDbIHx-tp7Nrr3BM3XUyb4SEMinWsA2f/view?usp=sharing,2022-04-01,,239.677,20.397,,https://drive.google.com/file/d/1eYPKAVEgWFLJObFxwQ91RQepIKmxQdDg/view?usp=sharing,2022-03-25,,,
10,1248,BO_091,7,,,,,,,,,,,
10,1248,BO_091,8,,,,,,,,,,,
10,1249,BO_044,1,,,,,,,,,,,
10,1249,BO_044,2,,,,,,,,,,,
10,1250,BO_044,3,,,,,,,,,,,
10,1250,BO_044,4,,,,,,,,,,,
10,1251,BO_044,5,,,,,,,,,,,
10,1251,BO_044,6,https://drive.google.com/file/d/1ePl2l01FIosexQmvpFVDbNKCekeY4rH7/view?usp=sharing,2022-03-25,,205.72,18.008,,https://drive.google.com/file/d/1eT8Y90zrROCf7h6zt2FDMfWx9UzHVGX_/view?usp=sharing,2022-03-25,,,
10,1252,BO_044,7,,,,,,,,,,,
10,1252,BO_044,8,,,,,,,,,,,
10,1253,BO_121,1,,,,,,,https://drive.google.com/file/d/1W0Krjr8waCc-07gTEGH64b6UC-8NHgrg/view?usp=sharing,2022-03-17,,,
10,1253,BO_121,2,,,,,,,,,,,
10,1254,BO_121,3,https://drive.google.com/file/d/1VuwHYVu2ZZXXBulUvYkbE7RTo_xk-s51/view?usp=sharing ,2022-03-17,,332.161,24.122,,https://drive.google.com/file/d/1VxvwLeUhOuH45PKsgw6YdxYaWRiycPa1/view?usp=sharing,2022-03-17,,,
10,1254,BO_121,4,,,,,,,,,,,
10,1255,BO_121,5,,,,,,,,,,,
10,1255,BO_121,6,,,,,,,,,,,
10,1256,BO_121,7,,,,,,,,,,,
10,1256,BO_121,8,,,,,,,https://drive.google.com/file/d/1VlTyabQytYBrZ7RTXbkWUSVsEIWo7Uih/view?usp=sharing,2022-03-17,,,
