Sequence,Location,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,FD_08,FD_09,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes,latitude,longitude
58,20,58L,G1,BB_175,BB_104,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
58,20,58L,G1,BB_175,BB_104,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
58,20,58L,G1,BB_175,BB_104,3,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,2023-06-07,2023-02-15,3,,,8-Jun,,38.31482,-123.06939
58,20,58L,G1,BB_175,BB_104,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
58,20,58L,G1,BB_175,BB_104,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
58,20,58R,G1,BB_014,BB_185,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
58,20,58R,G1,BB_014,BB_185,2,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-02-15,,,,,,38.31482,-123.06939
58,20,58R,G1,BB_014,BB_185,3,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,,2023-04-27,,,,2023-05-10,,,,,,,38.31482,-123.06939
58,20,58R,G1,BB_014,BB_185,4,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-12,42,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,,,,,,2023-03-01,,,,25-May,,38.31482,-123.06939
58,20,58R,G1,BB_014,BB_185,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
59,20,59L,G2,BB_202,BB_018,1,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,,,,2023-03-29,,2023-04-27,2023-05-10,,,,,,,,7-Jun,,38.31482,-123.06939
59,20,59L,G2,BB_202,BB_018,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
59,20,59L,G2,BB_202,BB_018,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
59,20,59L,G2,BB_202,BB_018,4,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,2023-05-10,2023-03-15,,,,,,38.31482,-123.06939
59,20,59L,G2,BB_202,BB_018,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
59,20,59R,G1,BB_125,BB_051,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
59,20,59R,G1,BB_125,BB_051,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
59,20,59R,G1,BB_125,BB_051,3,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-03-15,,,,7-Jun,,38.31482,-123.06939
59,20,59R,G1,BB_125,BB_051,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
59,20,59R,G1,BB_125,BB_051,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
60,20,60L,G2,BB_168,BB_046,1,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-03-29,0,,,,2023-03-29,,,,,,,2023-03-29,,,,,,38.31482,-123.06939
60,20,60L,G2,BB_168,BB_046,2,TRUE,2022-10-03,2022-10-06,2023-04-12,191,188,2023-04-27,15,,,,,2023-04-12,2023-04-27,,,,,2023-04-26,,,,25-May,"1 mistaken for 2, photo retake 4-26",38.31482,-123.06939
60,20,60L,G2,BB_168,BB_046,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
60,20,60L,G2,BB_168,BB_046,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
60,20,60L,G2,BB_168,BB_046,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
60,20,60R,G1,BB_141,BB_003,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
60,20,60R,G1,BB_141,BB_003,2,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-03-01,3,,,7-Jun,,38.31482,-123.06939
60,20,60R,G1,BB_141,BB_003,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
60,20,60R,G1,BB_141,BB_003,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
60,20,60R,G1,BB_141,BB_003,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31482,-123.06939
61,21,61L,G2,BB_026,BB_153,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
61,21,61L,G2,BB_026,BB_153,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
61,21,61L,G2,BB_026,BB_153,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
61,21,61L,G2,BB_026,BB_153,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
61,21,61L,G2,BB_026,BB_153,5,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-12,28,,,2023-03-15,2023-03-29,2023-04-12,,,,,,,,,,7-Jun,15-Mar,38.3148,-123.0694
61,21,61R,G2,BB_167,BB_114,1,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-12,42,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,,,,,,2023-03-29,,,,7-Jun,15-Mar,38.3148,-123.0694
61,21,61R,G2,BB_167,BB_114,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
61,21,61R,G2,BB_167,BB_114,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
61,21,61R,G2,BB_167,BB_114,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
61,21,61R,G2,BB_167,BB_114,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
62,21,62L,G1,BB_001,BB_043,1,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-29,14,,,2023-03-15,2023-03-29,,,,,,,,,,,,,38.3148,-123.0694
62,21,62L,G1,BB_001,BB_043,2,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-26,70,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,,,,2023-05-10,,,,,,,38.3148,-123.0694
62,21,62L,G1,BB_001,BB_043,3,FALSE,2022-10-03,2022-10-06,2023-04-12,191,188,2023-04-12,0,,,,,2023-04-12,,,,,,,,,,,,38.3148,-123.0694
62,21,62L,G1,BB_001,BB_043,4,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-26,42,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,,,,,,,,,,,38.3148,-123.0694
62,21,62L,G1,BB_001,BB_043,5,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-02-15,13,,,8-Jun,,38.3148,-123.0694
62,21,62R,G2,BB_142,BB_093,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
62,21,62R,G2,BB_142,BB_093,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
62,21,62R,G2,BB_142,BB_093,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
62,21,62R,G2,BB_142,BB_093,4,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-03-01,4,,,25-May,,38.3148,-123.0694
62,21,62R,G2,BB_142,BB_093,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63L,G1,BB_130,BB_120,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63L,G1,BB_130,BB_120,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63L,G1,BB_130,BB_120,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63L,G1,BB_130,BB_120,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63L,G1,BB_130,BB_120,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63R,G1,BB_057,BB_121,1,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-03-15,1,,,7-Jun,,38.3148,-123.0694
63,21,63R,G1,BB_057,BB_121,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63R,G1,BB_057,BB_121,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63R,G1,BB_057,BB_121,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
63,21,63R,G1,BB_057,BB_121,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.0694
64,22,64L,G2,BB_169,BB_076,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
64,22,64L,G2,BB_169,BB_076,2,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-24,70,,,2023-03-15,2023-03-29,,2023-04-27,2023-05-10,2023-05-24,,,2023-03-15,12,4,,,,38.3148,-123.06955
64,22,64L,G2,BB_169,BB_076,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
64,22,64L,G2,BB_169,BB_076,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
64,22,64L,G2,BB_169,BB_076,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
64,22,64R,G1,BB_198,BB_035,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
64,22,64R,G1,BB_198,BB_035,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
64,22,64R,G1,BB_198,BB_035,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
64,22,64R,G1,BB_198,BB_035,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
64,22,64R,G1,BB_198,BB_035,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
65,22,65L,G1,BB_005,BB_195,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
65,22,65L,G1,BB_005,BB_195,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
65,22,65L,G1,BB_005,BB_195,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
65,22,65L,G1,BB_005,BB_195,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
65,22,65L,G1,BB_005,BB_195,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
65,22,65R,G1,BB_213,BB_147,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
65,22,65R,G1,BB_213,BB_147,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
65,22,65R,G1,BB_213,BB_147,3,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-02-15,,,,7-Jun,,38.3148,-123.06955
65,22,65R,G1,BB_213,BB_147,4,FALSE,2022-10-03,2022-10-06,2023-04-27,206,203,2023-05-10,13,,,,,,2023-04-27,2023-05-10,,,,,1,,,,,38.3148,-123.06955
65,22,65R,G1,BB_213,BB_147,5,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,,2023-04-12,2023-04-27,,,,2023-05-10,,,,,,,38.3148,-123.06955
66,22,66L,G2,BB_169,BB_160,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
66,22,66L,G2,BB_169,BB_160,2,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-03-15,1,,,25-May,,38.3148,-123.06955
66,22,66L,G2,BB_169,BB_160,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
66,22,66L,G2,BB_169,BB_160,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
66,22,66L,G2,BB_169,BB_160,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.3148,-123.06955
66,22,66R,G1,BB_198,BB_035,1,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,,,,,,,38.3148,-123.06955
66,22,66R,G1,BB_198,BB_035,2,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,2023-04-12,2023-04-27,,,,,,,,,,,38.3148,-123.06955
66,22,66R,G1,BB_198,BB_035,3,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-15,0,,,2023-03-15,,,,,,,2023-05-10,,,,,,,38.3148,-123.06955
66,22,66R,G1,BB_198,BB_035,4,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-02-15,,,,,,38.3148,-123.06955
66,22,66R,G1,BB_198,BB_035,5,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-03-15,,,,24-May,,38.3148,-123.06955
67,23,67L,G1,BB_066,BB_019,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
67,23,67L,G1,BB_066,BB_019,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
67,23,67L,G1,BB_066,BB_019,3,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-26,70,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,,,,,,,,,,,38.31483,-123.06957
67,23,67L,G1,BB_066,BB_019,4,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-02-15,,,,25-May,,38.31483,-123.06957
67,23,67L,G1,BB_066,BB_019,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
67,23,67R,G2,BB_023,BB_206,1,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-03-29,3,,,,,38.31483,-123.06957
67,23,67R,G2,BB_023,BB_206,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
67,23,67R,G2,BB_023,BB_206,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
67,23,67R,G2,BB_023,BB_206,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
67,23,67R,G2,BB_023,BB_206,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
68,23,68L,G1,BB_099,BB_061,1,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-12,14,,,,2023-03-29,2023-04-12,,,,,,,,,,,,38.31483,-123.06957
68,23,68L,G1,BB_099,BB_061,2,FALSE,2022-10-03,2022-10-06,2023-04-26,205,202,2023-05-10,14,,,,,,2023-04-26,2023-05-10,,,,,1,,,,,38.31483,-123.06957
68,23,68L,G1,BB_099,BB_061,3,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-03-15,5,,,,no plant,38.31483,-123.06957
68,23,68L,G1,BB_099,BB_061,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
68,23,68L,G1,BB_099,BB_061,5,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-03-29,42,2023-02-15,2023-03-01,2023-03-15,2023-03-29,,,,,,,2023-02-15,,,,,,38.31483,-123.06957
68,23,68R,G1,BB_051,BB_105,1,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,,,2023-05-10,,,,,1,,,,,38.31483,-123.06957
68,23,68R,G1,BB_051,BB_105,2,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,,,,2023-03-29,,2023-04-26,2023-05-10,,,,,2,,,,,38.31483,-123.06957
68,23,68R,G1,BB_051,BB_105,3,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-02-15,1,,,25-May,,38.31483,-123.06957
68,23,68R,G1,BB_051,BB_105,4,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,,,,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,2023-05-10,,1,,,,,38.31483,-123.06957
68,23,68R,G1,BB_051,BB_105,5,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-26,28,,,,2023-03-29,2023-04-12,2023-04-26,,,,,,,,,,,38.31483,-123.06957
69,23,69L,G1,BB_169,BB_076,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
69,23,69L,G1,BB_169,BB_076,2,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-03-15,,,,8-Jun,,38.31483,-123.06957
69,23,69L,G1,BB_169,BB_076,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
69,23,69L,G1,BB_169,BB_076,4,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-03-01,0,,2023-03-01,,,,,,,,,2023-03-01,,,,,,38.31483,-123.06957
69,23,69L,G1,BB_169,BB_076,5,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-03-01,0,,2023-03-01,,,,,,,,,,,,,,"mix up b/w 76 and 78, 76 gone from gopher",38.31483,-123.06957
69,23,69R,G2,BB_023,BB_078,1,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-03-15,1,,,8-Jun,,38.31483,-123.06957
69,23,69R,G2,BB_023,BB_078,2,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,2023-05-10,,1,,,,,38.31483,-123.06957
69,23,69R,G2,BB_023,BB_078,3,FALSE,2022-10-03,2022-10-06,2023-04-26,205,202,2023-04-26,0,,,,,,2023-04-26,,,,,,,,,,,38.31483,-123.06957
69,23,69R,G2,BB_023,BB_078,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
69,23,69R,G2,BB_023,BB_078,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31483,-123.06957
70,24,70L,G1,BB_176,BB_017,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
70,24,70L,G1,BB_176,BB_017,2,FALSE,2022-10-03,2022-10-06,2023-05-10,219,216,2023-05-10,0,,,,,,,2023-05-10,,,,,1,,,,,38.31481,-123.06961
70,24,70L,G1,BB_176,BB_017,3,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,2023-05-10,,2,,,,,38.31481,-123.06961
70,24,70L,G1,BB_176,BB_017,4,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,2023-03-01,,2023-03-29,2023-04-12,2023-04-27,,,,,2023-02-15,,,,25-May,,38.31481,-123.06961
70,24,70L,G1,BB_176,BB_017,5,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-27,57,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,,,,,,,38.31481,-123.06961
70,24,70R,G2,BB_188,BB_171,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
70,24,70R,G2,BB_188,BB_171,2,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,2023-03-01,2023-03-15,2023-03-29,,2023-04-27,,,,,2023-02-15,,,,25-May,,38.31481,-123.06961
70,24,70R,G2,BB_188,BB_171,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
70,24,70R,G2,BB_188,BB_171,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
70,24,70R,G2,BB_188,BB_171,5,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-12,14,,,,2023-03-29,2023-04-12,,,,,2023-05-10,,,,,,,38.31481,-123.06961
71,24,71L,G2,BB_028,BB_109,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
71,24,71L,G2,BB_028,BB_109,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
71,24,71L,G2,BB_028,BB_109,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
71,24,71L,G2,BB_028,BB_109,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
71,24,71L,G2,BB_028,BB_109,5,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-12,28,,,2023-03-15,2023-03-29,2023-04-12,,,,,,2023-03-15,,,,,,38.31481,-123.06961
71,24,71R,G1,BB_197,BB_199,1,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-03-15,2,,,7-Jun,,38.31481,-123.06961
71,24,71R,G1,BB_197,BB_199,2,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-03-01,,,,,,38.31481,-123.06961
71,24,71R,G1,BB_197,BB_199,3,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,2023-05-10,,2,,,,,38.31481,-123.06961
71,24,71R,G1,BB_197,BB_199,4,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,,,,,,male sterile,38.31481,-123.06961
71,24,71R,G1,BB_197,BB_199,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
72,24,72L,G1,BB_073,BB_084,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
72,24,72L,G1,BB_073,BB_084,2,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-04-12,4,,,25-May,,38.31481,-123.06961
72,24,72L,G1,BB_073,BB_084,3,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,,5,,,,,38.31481,-123.06961
72,24,72L,G1,BB_073,BB_084,4,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,2023-05-10,2023-02-15,4,,,,,38.31481,-123.06961
72,24,72L,G1,BB_073,BB_084,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
72,24,72R,G1,BB_194,BB_214,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31481,-123.06961
72,24,72R,G1,BB_194,BB_214,2,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-27,57,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-03-01,,,,7-Jun,,38.31481,-123.06961
