Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FD_01,FD_02,FD_03,FD_04,FD_05,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
180,6,1R,G2,AC_156,AC_016,2,TRUE,2022-10-17,2022-10-21,,,2023-05-12,2023-05-26,2023-06-09,2023-05-12,207,203,2023-06-09,28,,2023-05-12,2,4,1,2023-06-22,
180,6,1R,G2,AC_156,AC_016,3,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,,,,,
180,6,1R,G2,AC_156,AC_016,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
180,6,1R,G2,AC_156,AC_016,5,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,2023-05-12,,,,,,
181,6,2L,G1,AC_071,AC_115,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
181,6,2L,G1,AC_071,AC_115,2,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,2023-05-12,,,,,,
181,6,2L,G1,AC_071,AC_115,3,FALSE,2022-10-17,2022-10-21,,,2023-05-12,2023-05-26,,2023-05-12,207,203,2023-05-26,14,,,,,,,
181,6,2L,G1,AC_071,AC_115,4,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,2023-06-09,2023-05-12,207,203,2023-06-09,28,,,,,,,
181,6,2L,G1,AC_071,AC_115,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2,1,,2023-06-22,
181,6,2R,G2,AC_002,AC_160,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,,,,,,
181,6,2R,G2,AC_002,AC_160,2,FALSE,2022-10-17,2022-10-21,,,2023-05-12,2023-05-26,,2023-05-12,207,203,2023-05-26,14,,,,,,,
181,6,2R,G2,AC_002,AC_160,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
181,6,2R,G2,AC_002,AC_160,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-05-12,8,,,2023-06-22,
181,6,2R,G2,AC_002,AC_160,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,2023-05-12,,,,,,
182,6,3L,G1,AC_159,AC_094,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
182,6,3L,G1,AC_159,AC_094,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
182,6,3L,G1,AC_159,AC_094,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
182,6,3L,G1,AC_159,AC_094,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
182,6,3L,G1,AC_159,AC_094,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
182,6,3R,G1,AC_169,AC_120,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,2023-05-12,2023-04-28,,,,,
182,6,3R,G1,AC_169,AC_120,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
182,6,3R,G1,AC_169,AC_120,3,TRUE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,2023-05-12,3,,,2023-06-09,
182,6,3R,G1,AC_169,AC_120,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
182,6,3R,G1,AC_169,AC_120,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
183,6,4L,G1,AC_216,AC_099,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,0,,,2023-06-22,
183,6,4L,G1,AC_216,AC_099,2,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,2023-06-21,
183,6,4L,G1,AC_216,AC_099,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
183,6,4L,G1,AC_216,AC_099,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
183,6,4L,G1,AC_216,AC_099,5,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,2023-05-12,,,,,,
183,6,4R,G1,AC_052,AC_131,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,,,,,,
183,6,4R,G1,AC_052,AC_131,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
183,6,4R,G1,AC_052,AC_131,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,2023-05-12,2023-04-28,,,,,
183,6,4R,G1,AC_052,AC_131,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-05-12,3,,,2023-06-09,
183,6,4R,G1,AC_052,AC_131,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,,,,,,
184,6,5L,G2,AC_150,AC_110,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,2023-05-12,,,,,,
184,6,5L,G2,AC_150,AC_110,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
184,6,5L,G2,AC_150,AC_110,3,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-05-26,retake
184,6,5L,G2,AC_150,AC_110,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
184,6,5L,G2,AC_150,AC_110,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
184,6,5R,G1,AC_097,AC_054,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,,,,,,
184,6,5R,G1,AC_097,AC_054,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
184,6,5R,G1,AC_097,AC_054,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,,,,,,
184,6,5R,G1,AC_097,AC_054,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
184,6,5R,G1,AC_097,AC_054,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,2023-05-12,2023-04-28,4,1,,2023-06-09,
185,6,6L,G1,AC_002,AC_104,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
185,6,6L,G1,AC_002,AC_104,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,0,,,2023-05-26,
185,6,6L,G1,AC_002,AC_104,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
185,6,6L,G1,AC_002,AC_104,4,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,,,,,
185,6,6L,G1,AC_002,AC_104,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
185,6,6R,G1,AC_179,AC_171,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
185,6,6R,G1,AC_179,AC_171,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,0,,,2023-05-26,
185,6,6R,G1,AC_179,AC_171,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
185,6,6R,G1,AC_179,AC_171,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
185,6,6R,G1,AC_179,AC_171,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7L,G1,AC_170,AC_185,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7L,G1,AC_170,AC_185,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7L,G1,AC_170,AC_185,3,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2,,,2023-06-22,
186,6,7L,G1,AC_170,AC_185,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7L,G1,AC_170,AC_185,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7R,G1,AC_068,AC_089,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7R,G1,AC_068,AC_089,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7R,G1,AC_068,AC_089,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7R,G1,AC_068,AC_089,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
186,6,7R,G1,AC_068,AC_089,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
187,6,8L,G1,AC_007,AC_187,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
187,6,8L,G1,AC_007,AC_187,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2,,,2023-06-09,
187,6,8L,G1,AC_007,AC_187,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
187,6,8L,G1,AC_007,AC_187,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
187,6,8L,G1,AC_007,AC_187,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
187,6,8R,G2,AC_068,AC_195,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
187,6,8R,G2,AC_068,AC_195,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
187,6,8R,G2,AC_068,AC_195,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
187,6,8R,G2,AC_068,AC_195,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
187,6,8R,G2,AC_068,AC_195,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
188,6,9L,G2,AC_179,AC_136,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
188,6,9L,G2,AC_179,AC_136,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-05-12,4,2,,2023-06-22,
188,6,9L,G2,AC_179,AC_136,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
188,6,9L,G2,AC_179,AC_136,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,,,,,,
188,6,9L,G2,AC_179,AC_136,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,
188,6,9R,G1,AC_102,AC_191,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
188,6,9R,G1,AC_102,AC_191,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
188,6,9R,G1,AC_102,AC_191,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
188,6,9R,G1,AC_102,AC_191,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
188,6,9R,G1,AC_102,AC_191,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
189,6,10L,G2,AC_007,AC_187,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,2023-05-12,,,,,,
189,6,10L,G2,AC_007,AC_187,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
189,6,10L,G2,AC_007,AC_187,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
189,6,10L,G2,AC_007,AC_187,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-06-09,
189,6,10L,G2,AC_007,AC_187,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
189,6,10R,G1,AC_156,AC_016,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
189,6,10R,G1,AC_156,AC_016,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
189,6,10R,G1,AC_156,AC_016,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
189,6,10R,G1,AC_156,AC_016,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
189,6,10R,G1,AC_156,AC_016,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
190,6,11L,G1,AC_172,AC_111,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
190,6,11L,G1,AC_172,AC_111,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
190,6,11L,G1,AC_172,AC_111,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
190,6,11L,G1,AC_172,AC_111,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
190,6,11L,G1,AC_172,AC_111,5,TRUE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,2023-05-26,
190,6,11R,G1,AC_125,AC_095,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
190,6,11R,G1,AC_125,AC_095,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
190,6,11R,G1,AC_125,AC_095,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
190,6,11R,G1,AC_125,AC_095,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,2023-05-26,,,,,,
190,6,11R,G1,AC_125,AC_095,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2,,,2023-06-09,
191,6,12L,G1,AC_177,AC_211,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12L,G1,AC_177,AC_211,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12L,G1,AC_177,AC_211,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12L,G1,AC_177,AC_211,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12L,G1,AC_177,AC_211,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12R,G1,AC_015,AC_197,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12R,G1,AC_015,AC_197,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12R,G1,AC_015,AC_197,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12R,G1,AC_015,AC_197,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
191,6,12R,G1,AC_015,AC_197,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
192,6,13L,G1,AC_107,AC_172,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
192,6,13L,G1,AC_107,AC_172,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
192,6,13L,G1,AC_107,AC_172,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
192,6,13L,G1,AC_107,AC_172,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
192,6,13L,G1,AC_107,AC_172,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
192,6,13R,G1,AC_002,AC_122,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
192,6,13R,G1,AC_002,AC_122,2,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
192,6,13R,G1,AC_002,AC_122,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
192,6,13R,G1,AC_002,AC_122,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
192,6,13R,G1,AC_002,AC_122,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-05-26,
193,6,14L,G2,AC_015,AC_197,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-06-09,
193,6,14L,G2,AC_015,AC_197,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,2023-05-12,,,,,,
193,6,14L,G2,AC_015,AC_197,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
193,6,14L,G2,AC_015,AC_197,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
193,6,14L,G2,AC_015,AC_197,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
193,6,14R,G2,AC_169,AC_120,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
193,6,14R,G2,AC_169,AC_120,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
193,6,14R,G2,AC_169,AC_120,3,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-06-09,
193,6,14R,G2,AC_169,AC_120,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
193,6,14R,G2,AC_169,AC_120,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
194,6,15L,G2,AC_161,AC_213,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
194,6,15L,G2,AC_161,AC_213,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
194,6,15L,G2,AC_161,AC_213,3,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-06-09,
194,6,15L,G2,AC_161,AC_213,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
194,6,15L,G2,AC_161,AC_213,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
194,6,15R,G1,AC_061,AC_158,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
194,6,15R,G1,AC_061,AC_158,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
194,6,15R,G1,AC_061,AC_158,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
194,6,15R,G1,AC_061,AC_158,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
194,6,15R,G1,AC_061,AC_158,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-06-09,
195,6,16L,G1,AC_094,AC_109,1,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,,,,,
195,6,16L,G1,AC_094,AC_109,2,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
195,6,16L,G1,AC_094,AC_109,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,,,,,,
195,6,16L,G1,AC_094,AC_109,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-05-26,
195,6,16L,G1,AC_094,AC_109,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
195,6,16R,G2,AC_064,AC_205,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
195,6,16R,G2,AC_064,AC_205,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
195,6,16R,G2,AC_064,AC_205,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
195,6,16R,G2,AC_064,AC_205,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
195,6,16R,G2,AC_064,AC_205,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
196,6,17L,G1,AC_107,AC_172,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
196,6,17L,G1,AC_107,AC_172,2,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
196,6,17L,G1,AC_107,AC_172,3,TRUE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,2023-04-28,0,,,2023-06-09,
196,6,17L,G1,AC_107,AC_172,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
196,6,17L,G1,AC_107,AC_172,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
196,6,17R,G2,AC_159,AC_143,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
196,6,17R,G2,AC_159,AC_143,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
196,6,17R,G2,AC_159,AC_143,3,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-06-09,
196,6,17R,G2,AC_159,AC_143,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
196,6,17R,G2,AC_159,AC_143,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
197,6,18L,G2,AC_159,AC_094,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
197,6,18L,G2,AC_159,AC_094,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
197,6,18L,G2,AC_159,AC_094,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
197,6,18L,G2,AC_159,AC_094,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
197,6,18L,G2,AC_159,AC_094,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
197,6,18R,G1,AC_216,AC_099,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
197,6,18R,G1,AC_216,AC_099,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,0,,,2023-06-09,
197,6,18R,G1,AC_216,AC_099,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
197,6,18R,G1,AC_216,AC_099,4,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,,,,,
197,6,18R,G1,AC_216,AC_099,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
198,6,19L,G2,AC_170,AC_185,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
198,6,19L,G2,AC_170,AC_185,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
198,6,19L,G2,AC_170,AC_185,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
198,6,19L,G2,AC_170,AC_185,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
198,6,19L,G2,AC_170,AC_185,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
198,6,19R,G1,AC_198,AC_066,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
198,6,19R,G1,AC_198,AC_066,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
198,6,19R,G1,AC_198,AC_066,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
198,6,19R,G1,AC_198,AC_066,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
198,6,19R,G1,AC_198,AC_066,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2,,,2023-06-09,
199,6,20L,G1,AC_107,AC_172,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
199,6,20L,G1,AC_107,AC_172,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
199,6,20L,G1,AC_107,AC_172,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
199,6,20L,G1,AC_107,AC_172,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,2023-06-09,
199,6,20L,G1,AC_107,AC_172,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
199,6,20R,G2,AC_168,AC_142,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
199,6,20R,G2,AC_168,AC_142,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
199,6,20R,G2,AC_168,AC_142,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
199,6,20R,G2,AC_168,AC_142,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,4,,,2023-06-09,
