Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
245,6,20R,G1,HR_002,HR_059,4,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,16-May,
245,6,20R,G1,HR_002,HR_059,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
246,6,21L,G1,HR_164,HR_201,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
246,6,21L,G1,HR_164,HR_201,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
246,6,21L,G1,HR_164,HR_201,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
246,6,21L,G1,HR_164,HR_201,4,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,16-May,
246,6,21L,G1,HR_164,HR_201,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
246,6,21R,G2,HR_131,HR_049,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
246,6,21R,G2,HR_131,HR_049,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
246,6,21R,G2,HR_131,HR_049,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
246,6,21R,G2,HR_131,HR_049,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
246,6,21R,G2,HR_131,HR_049,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
247,6,22L,G1,HR_069,HR_108,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,2023-05-16,,1,,,,
247,6,22L,G1,HR_069,HR_108,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
247,6,22L,G1,HR_069,HR_108,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
247,6,22L,G1,HR_069,HR_108,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
247,6,22L,G1,HR_069,HR_108,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,16-May,
247,6,22R,G1,HR_100,HR_195,1,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,2023-03-23,,,,16-May,
247,6,22R,G1,HR_100,HR_195,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
247,6,22R,G1,HR_100,HR_195,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
247,6,22R,G1,HR_100,HR_195,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
247,6,22R,G1,HR_100,HR_195,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
248,6,23L,G1,HR_074,HR_066,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
248,6,23L,G1,HR_074,HR_066,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
248,6,23L,G1,HR_074,HR_066,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
248,6,23L,G1,HR_074,HR_066,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
248,6,23L,G1,HR_074,HR_066,5,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-04-20,,,,,
248,6,23R,G2,HR_027,HR_119,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
248,6,23R,G2,HR_027,HR_119,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
248,6,23R,G2,HR_027,HR_119,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
248,6,23R,G2,HR_027,HR_119,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
248,6,23R,G2,HR_027,HR_119,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,
249,6,24L,G1,HR_133,HR_072,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
249,6,24L,G1,HR_133,HR_072,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
249,6,24L,G1,HR_133,HR_072,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
249,6,24L,G1,HR_133,HR_072,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
249,6,24L,G1,HR_133,HR_072,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
249,6,24R,G2,HR_110,HR_037,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
249,6,24R,G2,HR_110,HR_037,2,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,
249,6,24R,G2,HR_110,HR_037,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
249,6,24R,G2,HR_110,HR_037,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
249,6,24R,G2,HR_110,HR_037,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
250,6,25L,G2,HR_074,HR_070,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
250,6,25L,G2,HR_074,HR_070,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,
250,6,25L,G2,HR_074,HR_070,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
250,6,25L,G2,HR_074,HR_070,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
250,6,25L,G2,HR_074,HR_070,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
250,6,25R,G1,HR_133,HR_072,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
250,6,25R,G1,HR_133,HR_072,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
250,6,25R,G1,HR_133,HR_072,3,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,16-May,
250,6,25R,G1,HR_133,HR_072,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
250,6,25R,G1,HR_133,HR_072,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
251,6,26L,G1,HR_141,HR_015,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
251,6,26L,G1,HR_141,HR_015,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
251,6,26L,G1,HR_141,HR_015,3,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,1-Jun,
251,6,26L,G1,HR_141,HR_015,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-16,,,,,,
251,6,26L,G1,HR_141,HR_015,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
251,6,26R,G2,HR_095,HR_178,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
251,6,26R,G2,HR_095,HR_178,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
251,6,26R,G2,HR_095,HR_178,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-16,,,,,,
251,6,26R,G2,HR_095,HR_178,4,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,16-May,
251,6,26R,G2,HR_095,HR_178,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
252,6,27L,G2,HR_157,HR_085,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
252,6,27L,G2,HR_157,HR_085,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
252,6,27L,G2,HR_157,HR_085,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
252,6,27L,G2,HR_157,HR_085,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
252,6,27L,G2,HR_157,HR_085,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,
252,6,27R,G1,HR_064,HR_190,1,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,
252,6,27R,G1,HR_064,HR_190,2,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-05-04,42,2023-03-23,2023-04-05,2023-04-20,2023-05-04,,,2023-03-23,,,,,
252,6,27R,G1,HR_064,HR_190,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
252,6,27R,G1,HR_064,HR_190,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
252,6,27R,G1,HR_064,HR_190,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
253,6,28L,G2,HR_088,HR_014,1,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,16-May,
253,6,28L,G2,HR_088,HR_014,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
253,6,28L,G2,HR_088,HR_014,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
253,6,28L,G2,HR_088,HR_014,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
253,6,28L,G2,HR_088,HR_014,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
253,6,28R,G1,HR_139,HR_129,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
253,6,28R,G1,HR_139,HR_129,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
253,6,28R,G1,HR_139,HR_129,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
253,6,28R,G1,HR_139,HR_129,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
253,6,28R,G1,HR_139,HR_129,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,16-May,
254,6,29L,G2,HR_133,HR_161,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
254,6,29L,G2,HR_133,HR_161,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
254,6,29L,G2,HR_133,HR_161,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
254,6,29L,G2,HR_133,HR_161,4,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,2023-04-05,,,,16-May,
254,6,29L,G2,HR_133,HR_161,5,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,,
254,6,29R,G2,HR_005,HR_040,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
254,6,29R,G2,HR_005,HR_040,2,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,
254,6,29R,G2,HR_005,HR_040,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
254,6,29R,G2,HR_005,HR_040,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
254,6,29R,G2,HR_005,HR_040,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,,,,,,,
255,6,30L,G2,HR_196,HR_170,1,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,2023-03-23,,,,,
255,6,30L,G2,HR_196,HR_170,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
255,6,30L,G2,HR_196,HR_170,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
255,6,30L,G2,HR_196,HR_170,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
255,6,30L,G2,HR_196,HR_170,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,
255,6,30R,G1,HR_062,HR_116,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
255,6,30R,G1,HR_062,HR_116,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
255,6,30R,G1,HR_062,HR_116,3,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,,,,,16-May,
255,6,30R,G1,HR_062,HR_116,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
255,6,30R,G1,HR_062,HR_116,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
256,6,31L,G1,HR_008,HR_058,1,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-05-04,42,2023-03-23,2023-04-05,2023-04-20,2023-05-04,,2023-05-16,,,,,,
256,6,31L,G1,HR_008,HR_058,2,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-05-04,42,2023-03-23,2023-04-05,2023-04-20,2023-05-04,,,2023-03-23,,,,,
256,6,31L,G1,HR_008,HR_058,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
256,6,31L,G1,HR_008,HR_058,4,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-04-05,,,,"5/16, 6/1",
256,6,31L,G1,HR_008,HR_058,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
256,6,31R,G2,HR_196,HR_183,1,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,
256,6,31R,G2,HR_196,HR_183,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
256,6,31R,G2,HR_196,HR_183,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
256,6,31R,G2,HR_196,HR_183,4,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,,
256,6,31R,G2,HR_196,HR_183,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
257,6,32L,G1,HR_149,HR_174,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,,,,,
257,6,32L,G1,HR_149,HR_174,2,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,16-May,
257,6,32L,G1,HR_149,HR_174,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
257,6,32L,G1,HR_149,HR_174,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
257,6,32L,G1,HR_149,HR_174,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
257,6,32R,G2,HR_171,HR_057,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
257,6,32R,G2,HR_171,HR_057,2,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-03-23,,,,"5/16,  6/1","pic taken 3/23, not marked until 6/16"
257,6,32R,G2,HR_171,HR_057,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
257,6,32R,G2,HR_171,HR_057,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
257,6,32R,G2,HR_171,HR_057,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
258,6,33L,G2,HR_066,HR_087,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
258,6,33L,G2,HR_066,HR_087,2,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,,,,,,
258,6,33L,G2,HR_066,HR_087,3,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,2023-05-16,,,,,,
258,6,33L,G2,HR_066,HR_087,4,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,16-May,
258,6,33L,G2,HR_066,HR_087,5,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-05-04,42,2023-03-23,2023-04-05,2023-04-20,2023-05-04,,,,,,,,
258,6,33R,G2,HR_175,HR_196,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
258,6,33R,G2,HR_175,HR_196,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
258,6,33R,G2,HR_175,HR_196,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-16,,,,,,
258,6,33R,G2,HR_175,HR_196,4,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,,,,,,
258,6,33R,G2,HR_175,HR_196,5,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,"5/16, 6/1",
259,6,34L,G1,HR_135,HR_004,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
259,6,34L,G1,HR_135,HR_004,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
259,6,34L,G1,HR_135,HR_004,3,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,2023-03-23,,,,16-May,
259,6,34L,G1,HR_135,HR_004,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
259,6,34L,G1,HR_135,HR_004,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
259,6,34R,G2,HR_133,HR_072,1,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,"5/16, 6/1",
259,6,34R,G2,HR_133,HR_072,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
259,6,34R,G2,HR_133,HR_072,3,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,,,,,,
259,6,34R,G2,HR_133,HR_072,4,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,,,,,,
259,6,34R,G2,HR_133,HR_072,5,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,2023-03-23,,,,,
260,6,35L,G1,HR_156,HR_025,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
260,6,35L,G1,HR_156,HR_025,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
260,6,35L,G1,HR_156,HR_025,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
260,6,35L,G1,HR_156,HR_025,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
260,6,35L,G1,HR_156,HR_025,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,16-May,
260,6,35R,G1,HR_180,HR_036,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
260,6,35R,G1,HR_180,HR_036,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
260,6,35R,G1,HR_180,HR_036,3,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,2023-05-16,2023-03-23,,,,,"retake photo on FD2, uneven scale"
260,6,35R,G1,HR_180,HR_036,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
260,6,35R,G1,HR_180,HR_036,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
261,6,36L,G2,HR_108,HR_016,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
261,6,36L,G2,HR_108,HR_016,2,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,16-May,
261,6,36L,G2,HR_108,HR_016,3,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,,
261,6,36L,G2,HR_108,HR_016,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
261,6,36L,G2,HR_108,HR_016,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
261,6,36R,G1,HR_085,HR_176,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
261,6,36R,G1,HR_085,HR_176,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
261,6,36R,G1,HR_085,HR_176,3,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,,,,,,
261,6,36R,G1,HR_085,HR_176,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
261,6,36R,G1,HR_085,HR_176,5,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,16-May,
262,6,37L,G1,HR_168,HR_148,1,TRUE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,2023-03-23,,,,16-May,
262,6,37L,G1,HR_168,HR_148,2,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,,,,,,
262,6,37L,G1,HR_168,HR_148,3,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-05,13,2023-03-23,2023-04-05,,,,,,,,,,
262,6,37L,G1,HR_168,HR_148,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
262,6,37L,G1,HR_168,HR_148,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
262,6,37R,G2,HR_100,HR_192,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
262,6,37R,G2,HR_100,HR_192,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
262,6,37R,G2,HR_100,HR_192,3,FALSE,2022-11-10,2022-11-13,2023-03-23,133,130,2023-04-20,28,2023-03-23,2023-04-05,2023-04-20,,,,2023-03-23,,,,,
262,6,37R,G2,HR_100,HR_192,4,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,"photo taken 4/5, not marked until 6/18"
262,6,37R,G2,HR_100,HR_192,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
263,6,38L,G1,HR_195,HR_104,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
